sample_index,image_path,defect_type,label,image_score
8,data/mvtec_ad/screw/test/good/008.png,good,0,0.6001362800598145
128,data/mvtec_ad/screw/test/thread_side/014.png,thread_side,1,0.5970734357833862
135,data/mvtec_ad/screw/test/thread_side/021.png,thread_side,1,0.5963909029960632
10,data/mvtec_ad/screw/test/good/010.png,good,0,0.5958768725395203
21,data/mvtec_ad/screw/test/good/021.png,good,0,0.5957109332084656
37,data/mvtec_ad/screw/test/good/037.png,good,0,0.5950667262077332
19,data/mvtec_ad/screw/test/good/019.png,good,0,0.5946019291877747
29,data/mvtec_ad/screw/test/good/029.png,good,0,0.5935874581336975
42,data/mvtec_ad/screw/test/manipulated_front/001.png,manipulated_front,1,0.593302309513092
25,data/mvtec_ad/screw/test/good/025.png,good,0,0.5898518562316895
22,data/mvtec_ad/screw/test/good/022.png,good,0,0.5898346900939941
158,data/mvtec_ad/screw/test/thread_top/021.png,thread_top,1,0.5897915363311768
43,data/mvtec_ad/screw/test/manipulated_front/002.png,manipulated_front,1,0.5897857546806335
61,data/mvtec_ad/screw/test/manipulated_front/020.png,manipulated_front,1,0.5882958173751831
13,data/mvtec_ad/screw/test/good/013.png,good,0,0.5882208943367004
9,data/mvtec_ad/screw/test/good/009.png,good,0,0.5845730304718018
120,data/mvtec_ad/screw/test/thread_side/006.png,thread_side,1,0.5834606289863586
40,data/mvtec_ad/screw/test/good/040.png,good,0,0.5828971862792969
35,data/mvtec_ad/screw/test/good/035.png,good,0,0.5823730230331421
23,data/mvtec_ad/screw/test/good/023.png,good,0,0.5814999341964722
20,data/mvtec_ad/screw/test/good/020.png,good,0,0.5785783529281616
28,data/mvtec_ad/screw/test/good/028.png,good,0,0.5780667662620544
17,data/mvtec_ad/screw/test/good/017.png,good,0,0.5763880610466003
26,data/mvtec_ad/screw/test/good/026.png,good,0,0.5743753910064697
2,data/mvtec_ad/screw/test/good/002.png,good,0,0.5735551714897156
33,data/mvtec_ad/screw/test/good/033.png,good,0,0.5676394104957581
0,data/mvtec_ad/screw/test/good/000.png,good,0,0.5549055933952332
34,data/mvtec_ad/screw/test/good/034.png,good,0,0.5434609055519104
