image_path,label,image_score,predicted_label,predicted_class,true_class
data/mvtec_ad/capsule/test/scratch/003.png,1,0.5530044436454773,0,normal,anomaly
data/mvtec_ad/capsule/test/faulty_imprint/006.png,1,0.552192747592926,0,normal,anomaly
data/mvtec_ad/capsule/test/good/007.png,0,0.5421188473701477,0,normal,normal
data/mvtec_ad/capsule/test/poke/010.png,1,0.5404698848724365,0,normal,anomaly
data/mvtec_ad/capsule/test/good/004.png,0,0.5368885397911072,0,normal,normal
data/mvtec_ad/capsule/test/scratch/021.png,1,0.5274012684822083,0,normal,anomaly
data/mvtec_ad/capsule/test/good/009.png,0,0.5270466208457947,0,normal,normal
data/mvtec_ad/capsule/test/good/020.png,0,0.5180620551109314,0,normal,normal
data/mvtec_ad/capsule/test/good/000.png,0,0.5176638960838318,0,normal,normal
data/mvtec_ad/capsule/test/good/002.png,0,0.5149248242378235,0,normal,normal
data/mvtec_ad/capsule/test/good/008.png,0,0.5128033757209778,0,normal,normal
data/mvtec_ad/capsule/test/good/018.png,0,0.5092789530754089,0,normal,normal
data/mvtec_ad/capsule/test/scratch/017.png,1,0.5079569220542908,0,normal,anomaly
data/mvtec_ad/capsule/test/good/010.png,0,0.5025413036346436,0,normal,normal
data/mvtec_ad/capsule/test/faulty_imprint/012.png,1,0.4982768297195434,0,normal,anomaly
data/mvtec_ad/capsule/test/good/015.png,0,0.4935437142848968,0,normal,normal
data/mvtec_ad/capsule/test/good/003.png,0,0.4879466593265533,0,normal,normal
data/mvtec_ad/capsule/test/faulty_imprint/019.png,1,0.4724221527576446,0,normal,anomaly
data/mvtec_ad/capsule/test/good/022.png,0,0.4648427367210388,0,normal,normal
data/mvtec_ad/capsule/test/good/013.png,0,0.4622142314910888,0,normal,normal
data/mvtec_ad/capsule/test/good/017.png,0,0.4566246271133423,0,normal,normal
data/mvtec_ad/capsule/test/good/012.png,0,0.4501155912876129,0,normal,normal
data/mvtec_ad/capsule/test/good/016.png,0,0.4313342273235321,0,normal,normal
data/mvtec_ad/capsule/test/good/001.png,0,0.3912839293479919,0,normal,normal
data/mvtec_ad/capsule/test/good/005.png,0,0.3872038125991821,0,normal,normal
