sample_index,image_path,defect_type,label,image_score,patch_grid_h,patch_grid_w,image_h,image_w,mask_positive_pixels
7,data/mvtec_ad/metal_nut/test/bent/007.png,bent,1,0.8639761805534363,32,32,700,700,3458
25,data/mvtec_ad/metal_nut/test/color/000.png,color,1,0.8631496429443359,32,32,700,700,2135
23,data/mvtec_ad/metal_nut/test/bent/023.png,bent,1,0.8625509142875671,32,32,700,700,10494
105,data/mvtec_ad/metal_nut/test/scratch/013.png,scratch,1,0.8616662621498108,32,32,700,700,21399
35,data/mvtec_ad/metal_nut/test/color/010.png,color,1,0.8612223267555237,32,32,700,700,16025
99,data/mvtec_ad/metal_nut/test/scratch/007.png,scratch,1,0.8602800965309143,32,32,700,700,27302
96,data/mvtec_ad/metal_nut/test/scratch/004.png,scratch,1,0.8598774075508118,32,32,700,700,20249
104,data/mvtec_ad/metal_nut/test/scratch/012.png,scratch,1,0.8598551154136658,32,32,700,700,60275
18,data/mvtec_ad/metal_nut/test/bent/018.png,bent,1,0.8593938946723938,32,32,700,700,11889
22,data/mvtec_ad/metal_nut/test/bent/022.png,bent,1,0.8584843277931213,32,32,700,700,6818
101,data/mvtec_ad/metal_nut/test/scratch/009.png,scratch,1,0.8576479554176331,32,32,700,700,43222
29,data/mvtec_ad/metal_nut/test/color/004.png,color,1,0.8572114706039429,32,32,700,700,2212
44,data/mvtec_ad/metal_nut/test/color/019.png,color,1,0.8571590781211853,32,32,700,700,11183
28,data/mvtec_ad/metal_nut/test/color/003.png,color,1,0.8564083576202393,32,32,700,700,2367
26,data/mvtec_ad/metal_nut/test/color/001.png,color,1,0.8536186218261719,32,32,700,700,2771
55,data/mvtec_ad/metal_nut/test/flip/008.png,flip,1,0.8487622737884521,32,32,700,700,234449
21,data/mvtec_ad/metal_nut/test/bent/021.png,bent,1,0.8446700572967529,32,32,700,700,9838
102,data/mvtec_ad/metal_nut/test/scratch/010.png,scratch,1,0.8391231298446655,32,32,700,700,58374
97,data/mvtec_ad/metal_nut/test/scratch/005.png,scratch,1,0.8389565944671631,32,32,700,700,14411
43,data/mvtec_ad/metal_nut/test/color/018.png,color,1,0.8372145295143127,32,32,700,700,9301
15,data/mvtec_ad/metal_nut/test/bent/015.png,bent,1,0.8311782479286194,32,32,700,700,17589
40,data/mvtec_ad/metal_nut/test/color/015.png,color,1,0.8227187991142273,32,32,700,700,23333
93,data/mvtec_ad/metal_nut/test/scratch/001.png,scratch,1,0.8149561882019043,32,32,700,700,34888
30,data/mvtec_ad/metal_nut/test/color/005.png,color,1,0.8127298951148987,32,32,700,700,5610
41,data/mvtec_ad/metal_nut/test/color/016.png,color,1,0.805830717086792,32,32,700,700,12301
42,data/mvtec_ad/metal_nut/test/color/017.png,color,1,0.7969745993614197,32,32,700,700,16277
98,data/mvtec_ad/metal_nut/test/scratch/006.png,scratch,1,0.7887468934059143,32,32,700,700,14713
111,data/mvtec_ad/metal_nut/test/scratch/019.png,scratch,1,0.7810348868370056,32,32,700,700,27262
114,data/mvtec_ad/metal_nut/test/scratch/022.png,scratch,1,0.7735241651535034,32,32,700,700,36121
92,data/mvtec_ad/metal_nut/test/scratch/000.png,scratch,1,0.7732086777687073,32,32,700,700,9302
112,data/mvtec_ad/metal_nut/test/scratch/020.png,scratch,1,0.7641721367835999,32,32,700,700,16654
95,data/mvtec_ad/metal_nut/test/scratch/003.png,scratch,1,0.7606383562088013,32,32,700,700,21564
113,data/mvtec_ad/metal_nut/test/scratch/021.png,scratch,1,0.7499187588691711,32,32,700,700,33969
82,data/mvtec_ad/metal_nut/test/good/012.png,good,0,0.7450408935546875,32,32,700,700,0
78,data/mvtec_ad/metal_nut/test/good/008.png,good,0,0.7256045341491699,32,32,700,700,0
83,data/mvtec_ad/metal_nut/test/good/013.png,good,0,0.7235671877861023,32,32,700,700,0
86,data/mvtec_ad/metal_nut/test/good/016.png,good,0,0.7194311022758484,32,32,700,700,0
85,data/mvtec_ad/metal_nut/test/good/015.png,good,0,0.7129673957824707,32,32,700,700,0
81,data/mvtec_ad/metal_nut/test/good/011.png,good,0,0.6930567622184753,32,32,700,700,0
72,data/mvtec_ad/metal_nut/test/good/002.png,good,0,0.6913440227508545,32,32,700,700,0
77,data/mvtec_ad/metal_nut/test/good/007.png,good,0,0.6855303645133972,32,32,700,700,0
76,data/mvtec_ad/metal_nut/test/good/006.png,good,0,0.6812338829040527,32,32,700,700,0
75,data/mvtec_ad/metal_nut/test/good/005.png,good,0,0.6767386198043823,32,32,700,700,0
80,data/mvtec_ad/metal_nut/test/good/010.png,good,0,0.66289222240448,32,32,700,700,0
87,data/mvtec_ad/metal_nut/test/good/017.png,good,0,0.662560760974884,32,32,700,700,0
79,data/mvtec_ad/metal_nut/test/good/009.png,good,0,0.6612314581871033,32,32,700,700,0
70,data/mvtec_ad/metal_nut/test/good/000.png,good,0,0.6570588946342468,32,32,700,700,0
84,data/mvtec_ad/metal_nut/test/good/014.png,good,0,0.6566016674041748,32,32,700,700,0
73,data/mvtec_ad/metal_nut/test/good/003.png,good,0,0.6550517082214355,32,32,700,700,0
71,data/mvtec_ad/metal_nut/test/good/001.png,good,0,0.6483710408210754,32,32,700,700,0
91,data/mvtec_ad/metal_nut/test/good/021.png,good,0,0.6436740756034851,32,32,700,700,0
89,data/mvtec_ad/metal_nut/test/good/019.png,good,0,0.6419549584388733,32,32,700,700,0
88,data/mvtec_ad/metal_nut/test/good/018.png,good,0,0.6397424340248108,32,32,700,700,0
90,data/mvtec_ad/metal_nut/test/good/020.png,good,0,0.629814088344574,32,32,700,700,0
74,data/mvtec_ad/metal_nut/test/good/004.png,good,0,0.6293100714683533,32,32,700,700,0
