sample_index,image_path,defect_type,label,image_score,image_h,image_w,mask_positive_pixels
63,data/mvtec_ad/bottle/test/good/000.png,good,0,0.017069725319743156,900,900,0
57,data/mvtec_ad/bottle/test/contamination/015.png,contamination,1,0.017016680911183357,900,900,33779
61,data/mvtec_ad/bottle/test/contamination/019.png,contamination,1,0.017004113644361496,900,900,27013
43,data/mvtec_ad/bottle/test/contamination/001.png,contamination,1,0.017003271728754044,900,900,58120
29,data/mvtec_ad/bottle/test/broken_small/009.png,broken_small,1,0.016974247992038727,900,900,19096
50,data/mvtec_ad/bottle/test/contamination/008.png,contamination,1,0.016960546374320984,900,900,133876
9,data/mvtec_ad/bottle/test/broken_large/009.png,broken_large,1,0.01688888855278492,900,900,70875
72,data/mvtec_ad/bottle/test/good/009.png,good,0,0.016875481233000755,900,900,0
20,data/mvtec_ad/bottle/test/broken_small/000.png,broken_small,1,0.01674472540616989,900,900,7166
42,data/mvtec_ad/bottle/test/contamination/000.png,contamination,1,0.01668914221227169,900,900,58708
66,data/mvtec_ad/bottle/test/good/003.png,good,0,0.01652376353740692,900,900,0
51,data/mvtec_ad/bottle/test/contamination/009.png,contamination,1,0.016368083655834198,900,900,111640
36,data/mvtec_ad/bottle/test/broken_small/016.png,broken_small,1,0.01614273339509964,900,900,16578
39,data/mvtec_ad/bottle/test/broken_small/019.png,broken_small,1,0.016049489378929138,900,900,22626
64,data/mvtec_ad/bottle/test/good/001.png,good,0,0.015917619690299034,900,900,0
78,data/mvtec_ad/bottle/test/good/015.png,good,0,0.015700215473771095,900,900,0
67,data/mvtec_ad/bottle/test/good/004.png,good,0,0.01560233999043703,900,900,0
81,data/mvtec_ad/bottle/test/good/018.png,good,0,0.01524950098246336,900,900,0
