image_path,label,image_score,predicted_label,predicted_class,true_class
data/mvtec_ad/screw/test/scratch_neck/000.png,1,0.6811966896057129,0,normal,anomaly
data/mvtec_ad/screw/test/manipulated_front/009.png,1,0.6798389554023743,0,normal,anomaly
data/mvtec_ad/screw/test/manipulated_front/014.png,1,0.6793041825294495,0,normal,anomaly
data/mvtec_ad/screw/test/scratch_head/010.png,1,0.6792009472846985,0,normal,anomaly
data/mvtec_ad/screw/test/scratch_head/016.png,1,0.6790439486503601,0,normal,anomaly
data/mvtec_ad/screw/test/scratch_neck/012.png,1,0.678411602973938,0,normal,anomaly
data/mvtec_ad/screw/test/thread_top/018.png,1,0.6755152940750122,0,normal,anomaly
data/mvtec_ad/screw/test/scratch_head/013.png,1,0.6747944951057434,0,normal,anomaly
data/mvtec_ad/screw/test/thread_side/008.png,1,0.670758068561554,0,normal,anomaly
data/mvtec_ad/screw/test/scratch_neck/010.png,1,0.6706525683403015,0,normal,anomaly
data/mvtec_ad/screw/test/thread_top/001.png,1,0.6705222725868225,0,normal,anomaly
data/mvtec_ad/screw/test/scratch_neck/005.png,1,0.6682278513908386,0,normal,anomaly
data/mvtec_ad/screw/test/scratch_neck/014.png,1,0.6669000387191772,0,normal,anomaly
data/mvtec_ad/screw/test/thread_top/014.png,1,0.6665023565292358,0,normal,anomaly
data/mvtec_ad/screw/test/manipulated_front/008.png,1,0.6663275957107544,0,normal,anomaly
data/mvtec_ad/screw/test/manipulated_front/007.png,1,0.6654093861579895,0,normal,anomaly
data/mvtec_ad/screw/test/manipulated_front/003.png,1,0.6643097996711731,0,normal,anomaly
data/mvtec_ad/screw/test/scratch_head/004.png,1,0.6642292737960815,0,normal,anomaly
data/mvtec_ad/screw/test/scratch_head/003.png,1,0.663555920124054,0,normal,anomaly
data/mvtec_ad/screw/test/scratch_neck/023.png,1,0.6633197665214539,0,normal,anomaly
data/mvtec_ad/screw/test/scratch_head/002.png,1,0.6631981134414673,0,normal,anomaly
data/mvtec_ad/screw/test/thread_top/017.png,1,0.6621375679969788,0,normal,anomaly
data/mvtec_ad/screw/test/thread_side/007.png,1,0.6612008213996887,0,normal,anomaly
data/mvtec_ad/screw/test/thread_side/001.png,1,0.6600059866905212,0,normal,anomaly
data/mvtec_ad/screw/test/manipulated_front/010.png,1,0.659258246421814,0,normal,anomaly
data/mvtec_ad/screw/test/thread_side/004.png,1,0.6571813821792603,0,normal,anomaly
data/mvtec_ad/screw/test/thread_top/010.png,1,0.6495123505592346,0,normal,anomaly
data/mvtec_ad/screw/test/manipulated_front/012.png,1,0.6488354802131653,0,normal,anomaly
data/mvtec_ad/screw/test/thread_side/016.png,1,0.6487571001052856,0,normal,anomaly
data/mvtec_ad/screw/test/thread_side/022.png,1,0.64798504114151,0,normal,anomaly
data/mvtec_ad/screw/test/thread_top/006.png,1,0.6477232575416565,0,normal,anomaly
data/mvtec_ad/screw/test/good/014.png,0,0.6468230485916138,0,normal,normal
data/mvtec_ad/screw/test/thread_side/019.png,1,0.6463177800178528,0,normal,anomaly
data/mvtec_ad/screw/test/scratch_head/014.png,1,0.6462042331695557,0,normal,anomaly
data/mvtec_ad/screw/test/thread_top/013.png,1,0.644774854183197,0,normal,anomaly
data/mvtec_ad/screw/test/manipulated_front/017.png,1,0.6429722905158997,0,normal,anomaly
data/mvtec_ad/screw/test/scratch_neck/002.png,1,0.6417189836502075,0,normal,anomaly
data/mvtec_ad/screw/test/good/024.png,0,0.6410958766937256,0,normal,normal
data/mvtec_ad/screw/test/thread_side/018.png,1,0.6409755945205688,0,normal,anomaly
data/mvtec_ad/screw/test/good/015.png,0,0.6377130150794983,0,normal,normal
data/mvtec_ad/screw/test/thread_top/022.png,1,0.637070894241333,0,normal,anomaly
data/mvtec_ad/screw/test/thread_top/015.png,1,0.6340819597244263,0,normal,anomaly
data/mvtec_ad/screw/test/scratch_head/023.png,1,0.6338646411895752,0,normal,anomaly
data/mvtec_ad/screw/test/good/038.png,0,0.6335431933403015,0,normal,normal
data/mvtec_ad/screw/test/scratch_head/009.png,1,0.6330484747886658,0,normal,anomaly
data/mvtec_ad/screw/test/scratch_head/021.png,1,0.6316292881965637,0,normal,anomaly
data/mvtec_ad/screw/test/good/003.png,0,0.6296263933181763,0,normal,normal
data/mvtec_ad/screw/test/manipulated_front/000.png,1,0.6287761330604553,0,normal,anomaly
data/mvtec_ad/screw/test/thread_side/020.png,1,0.6282083988189697,0,normal,anomaly
data/mvtec_ad/screw/test/thread_top/000.png,1,0.6281076669692993,0,normal,anomaly
data/mvtec_ad/screw/test/manipulated_front/023.png,1,0.6274265050888062,0,normal,anomaly
data/mvtec_ad/screw/test/good/007.png,0,0.6255371570587158,0,normal,normal
data/mvtec_ad/screw/test/thread_side/000.png,1,0.6240071058273315,0,normal,anomaly
data/mvtec_ad/screw/test/good/030.png,0,0.6231956481933594,0,normal,normal
data/mvtec_ad/screw/test/good/012.png,0,0.6226426362991333,0,normal,normal
data/mvtec_ad/screw/test/thread_top/004.png,1,0.6223426461219788,0,normal,anomaly
data/mvtec_ad/screw/test/scratch_head/022.png,1,0.6213184595108032,0,normal,anomaly
data/mvtec_ad/screw/test/scratch_head/020.png,1,0.621251106262207,0,normal,anomaly
data/mvtec_ad/screw/test/thread_side/002.png,1,0.6205334067344666,0,normal,anomaly
data/mvtec_ad/screw/test/scratch_head/008.png,1,0.6197558641433716,0,normal,anomaly
data/mvtec_ad/screw/test/manipulated_front/006.png,1,0.6169043779373169,0,normal,anomaly
data/mvtec_ad/screw/test/scratch_neck/017.png,1,0.6166934370994568,0,normal,anomaly
data/mvtec_ad/screw/test/thread_side/011.png,1,0.6146203875541687,0,normal,anomaly
data/mvtec_ad/screw/test/manipulated_front/019.png,1,0.6145923733711243,0,normal,anomaly
data/mvtec_ad/screw/test/scratch_head/000.png,1,0.6120078563690186,0,normal,anomaly
data/mvtec_ad/screw/test/manipulated_front/005.png,1,0.6111292243003845,0,normal,anomaly
data/mvtec_ad/screw/test/thread_side/015.png,1,0.610484778881073,0,normal,anomaly
data/mvtec_ad/screw/test/good/039.png,0,0.6095338463783264,0,normal,normal
data/mvtec_ad/screw/test/thread_side/013.png,1,0.6093392968177795,0,normal,anomaly
data/mvtec_ad/screw/test/good/031.png,0,0.6075683832168579,0,normal,normal
data/mvtec_ad/screw/test/good/006.png,0,0.6062175631523132,0,normal,normal
data/mvtec_ad/screw/test/good/001.png,0,0.6055240035057068,0,normal,normal
data/mvtec_ad/screw/test/thread_top/009.png,1,0.6052265167236328,0,normal,anomaly
data/mvtec_ad/screw/test/good/032.png,0,0.6051982045173645,0,normal,normal
data/mvtec_ad/screw/test/good/011.png,0,0.603880763053894,0,normal,normal
data/mvtec_ad/screw/test/good/036.png,0,0.6027832627296448,0,normal,normal
data/mvtec_ad/screw/test/good/018.png,0,0.6027166247367859,0,normal,normal
data/mvtec_ad/screw/test/thread_side/012.png,1,0.6020330786705017,0,normal,anomaly
data/mvtec_ad/screw/test/good/016.png,0,0.601616382598877,0,normal,normal
data/mvtec_ad/screw/test/good/027.png,0,0.6014736294746399,0,normal,normal
data/mvtec_ad/screw/test/thread_top/003.png,1,0.6003008484840393,0,normal,anomaly
data/mvtec_ad/screw/test/good/008.png,0,0.6001362800598145,0,normal,normal
data/mvtec_ad/screw/test/thread_side/014.png,1,0.5970734357833862,0,normal,anomaly
data/mvtec_ad/screw/test/thread_side/021.png,1,0.5963909029960632,0,normal,anomaly
data/mvtec_ad/screw/test/good/010.png,0,0.5958768725395203,0,normal,normal
data/mvtec_ad/screw/test/good/021.png,0,0.5957109332084656,0,normal,normal
data/mvtec_ad/screw/test/good/037.png,0,0.5950667262077332,0,normal,normal
data/mvtec_ad/screw/test/good/019.png,0,0.5946019291877747,0,normal,normal
data/mvtec_ad/screw/test/good/029.png,0,0.5935874581336975,0,normal,normal
data/mvtec_ad/screw/test/manipulated_front/001.png,1,0.593302309513092,0,normal,anomaly
data/mvtec_ad/screw/test/good/025.png,0,0.5898518562316895,0,normal,normal
data/mvtec_ad/screw/test/good/022.png,0,0.5898346900939941,0,normal,normal
data/mvtec_ad/screw/test/thread_top/021.png,1,0.5897915363311768,0,normal,anomaly
data/mvtec_ad/screw/test/manipulated_front/002.png,1,0.5897857546806335,0,normal,anomaly
data/mvtec_ad/screw/test/manipulated_front/020.png,1,0.5882958173751831,0,normal,anomaly
data/mvtec_ad/screw/test/good/013.png,0,0.5882208943367004,0,normal,normal
data/mvtec_ad/screw/test/good/009.png,0,0.5845730304718018,0,normal,normal
data/mvtec_ad/screw/test/thread_side/006.png,1,0.5834606289863586,0,normal,anomaly
data/mvtec_ad/screw/test/good/040.png,0,0.5828971862792969,0,normal,normal
data/mvtec_ad/screw/test/good/035.png,0,0.5823730230331421,0,normal,normal
data/mvtec_ad/screw/test/good/023.png,0,0.5814999341964722,0,normal,normal
data/mvtec_ad/screw/test/good/020.png,0,0.5785783529281616,0,normal,normal
data/mvtec_ad/screw/test/good/028.png,0,0.5780667662620544,0,normal,normal
data/mvtec_ad/screw/test/good/017.png,0,0.5763880610466003,0,normal,normal
data/mvtec_ad/screw/test/good/026.png,0,0.5743753910064697,0,normal,normal
data/mvtec_ad/screw/test/good/002.png,0,0.5735551714897156,0,normal,normal
data/mvtec_ad/screw/test/good/033.png,0,0.5676394104957581,0,normal,normal
data/mvtec_ad/screw/test/good/000.png,0,0.5549055933952332,0,normal,normal
data/mvtec_ad/screw/test/good/034.png,0,0.5434609055519104,0,normal,normal
