sample_index,image_path,defect_type,label,image_score,image_h,image_w,mask_positive_pixels
22,data/mvtec_ad/metal_nut/test/bent/022.png,bent,1,0.0195445828139781,700,700,6818
87,data/mvtec_ad/metal_nut/test/good/017.png,good,0,0.0195342376828193,700,700,0
10,data/mvtec_ad/metal_nut/test/bent/010.png,bent,1,0.019483458250761,700,700,14140
107,data/mvtec_ad/metal_nut/test/scratch/015.png,scratch,1,0.0194795280694961,700,700,16077
100,data/mvtec_ad/metal_nut/test/scratch/008.png,scratch,1,0.0194108486175537,700,700,34572
102,data/mvtec_ad/metal_nut/test/scratch/010.png,scratch,1,0.0193949937820434,700,700,58374
9,data/mvtec_ad/metal_nut/test/bent/009.png,bent,1,0.0193677451461553,700,700,8317
67,data/mvtec_ad/metal_nut/test/flip/020.png,flip,1,0.019350154325366,700,700,236216
63,data/mvtec_ad/metal_nut/test/flip/016.png,flip,1,0.0193481054157018,700,700,238493
39,data/mvtec_ad/metal_nut/test/color/014.png,color,1,0.0193291790783405,700,700,5992
105,data/mvtec_ad/metal_nut/test/scratch/013.png,scratch,1,0.0193235706537961,700,700,21399
28,data/mvtec_ad/metal_nut/test/color/003.png,color,1,0.0192768312990665,700,700,2367
96,data/mvtec_ad/metal_nut/test/scratch/004.png,scratch,1,0.0192387849092483,700,700,20249
71,data/mvtec_ad/metal_nut/test/good/001.png,good,0,0.0191874243319034,700,700,0
58,data/mvtec_ad/metal_nut/test/flip/011.png,flip,1,0.0191735252737998,700,700,234959
108,data/mvtec_ad/metal_nut/test/scratch/016.png,scratch,1,0.0191704016178846,700,700,27129
30,data/mvtec_ad/metal_nut/test/color/005.png,color,1,0.0190857201814651,700,700,5610
74,data/mvtec_ad/metal_nut/test/good/004.png,good,0,0.0190810170024633,700,700,0
41,data/mvtec_ad/metal_nut/test/color/016.png,color,1,0.0190419591963291,700,700,12301
109,data/mvtec_ad/metal_nut/test/scratch/017.png,scratch,1,0.0190339311957359,700,700,23344
38,data/mvtec_ad/metal_nut/test/color/013.png,color,1,0.0189800225198268,700,700,11259
17,data/mvtec_ad/metal_nut/test/bent/017.png,bent,1,0.0189767554402351,700,700,9041
21,data/mvtec_ad/metal_nut/test/bent/021.png,bent,1,0.018875615671277,700,700,9838
46,data/mvtec_ad/metal_nut/test/color/021.png,color,1,0.0188736096024513,700,700,13743
69,data/mvtec_ad/metal_nut/test/flip/022.png,flip,1,0.0188505388796329,700,700,235963
20,data/mvtec_ad/metal_nut/test/bent/020.png,bent,1,0.0187313668429851,700,700,9625
43,data/mvtec_ad/metal_nut/test/color/018.png,color,1,0.018707487732172,700,700,9301
65,data/mvtec_ad/metal_nut/test/flip/018.png,flip,1,0.0186847448348999,700,700,235196
104,data/mvtec_ad/metal_nut/test/scratch/012.png,scratch,1,0.018684584647417,700,700,60275
91,data/mvtec_ad/metal_nut/test/good/021.png,good,0,0.0185986515134573,700,700,0
89,data/mvtec_ad/metal_nut/test/good/019.png,good,0,0.0185844805091619,700,700,0
90,data/mvtec_ad/metal_nut/test/good/020.png,good,0,0.0185794569551944,700,700,0
106,data/mvtec_ad/metal_nut/test/scratch/014.png,scratch,1,0.0183192081749439,700,700,18253
64,data/mvtec_ad/metal_nut/test/flip/017.png,flip,1,0.0183043591678142,700,700,238751
110,data/mvtec_ad/metal_nut/test/scratch/018.png,scratch,1,0.0182195696979761,700,700,19395
25,data/mvtec_ad/metal_nut/test/color/000.png,color,1,0.0182180479168891,700,700,2135
101,data/mvtec_ad/metal_nut/test/scratch/009.png,scratch,1,0.0179903022944927,700,700,43222
86,data/mvtec_ad/metal_nut/test/good/016.png,good,0,0.0177920758724212,700,700,0
