sample_index,image_path,defect_type,label,image_score,image_h,image_w,mask_positive_pixels
65,data/mvtec_ad/capsule/test/good/020.png,good,0,0.0128910206258296,1000,1000,0
29,data/mvtec_ad/capsule/test/faulty_imprint/006.png,faulty_imprint,1,0.0128074409440159,1000,1000,2705
76,data/mvtec_ad/capsule/test/poke/008.png,poke,1,0.0127906948328018,1000,1000,5162
12,data/mvtec_ad/capsule/test/crack/012.png,crack,1,0.01277288608253,1000,1000,3416
93,data/mvtec_ad/capsule/test/scratch/004.png,scratch,1,0.0126937860623002,1000,1000,10398
95,data/mvtec_ad/capsule/test/scratch/006.png,scratch,1,0.0126834893599152,1000,1000,8496
37,data/mvtec_ad/capsule/test/faulty_imprint/014.png,faulty_imprint,1,0.0126694673672318,1000,1000,5727
55,data/mvtec_ad/capsule/test/good/010.png,good,0,0.0126471575349569,1000,1000,0
38,data/mvtec_ad/capsule/test/faulty_imprint/015.png,faulty_imprint,1,0.0125819956883788,1000,1000,2001
17,data/mvtec_ad/capsule/test/crack/017.png,crack,1,0.0125657469034194,1000,1000,4812
115,data/mvtec_ad/capsule/test/squeeze/003.png,squeeze,1,0.0125135602429509,1000,1000,3413
18,data/mvtec_ad/capsule/test/crack/018.png,crack,1,0.0125132370740175,1000,1000,2820
19,data/mvtec_ad/capsule/test/crack/019.png,crack,1,0.0124318674206733,1000,1000,2759
80,data/mvtec_ad/capsule/test/poke/012.png,poke,1,0.0124041652306914,1000,1000,2906
33,data/mvtec_ad/capsule/test/faulty_imprint/010.png,faulty_imprint,1,0.0123600549995899,1000,1000,2810
96,data/mvtec_ad/capsule/test/scratch/007.png,scratch,1,0.0123384017497301,1000,1000,5954
14,data/mvtec_ad/capsule/test/crack/014.png,crack,1,0.0123370578512549,1000,1000,991
41,data/mvtec_ad/capsule/test/faulty_imprint/018.png,faulty_imprint,1,0.0123201441019773,1000,1000,2149
89,data/mvtec_ad/capsule/test/scratch/000.png,scratch,1,0.0123164262622594,1000,1000,3260
15,data/mvtec_ad/capsule/test/crack/015.png,crack,1,0.0123082548379898,1000,1000,11638
60,data/mvtec_ad/capsule/test/good/015.png,good,0,0.0122767779976129,1000,1000,0
102,data/mvtec_ad/capsule/test/scratch/013.png,scratch,1,0.0122714824974536,1000,1000,3090
43,data/mvtec_ad/capsule/test/faulty_imprint/020.png,faulty_imprint,1,0.0122586349025368,1000,1000,3458
91,data/mvtec_ad/capsule/test/scratch/002.png,scratch,1,0.0122584290802478,1000,1000,5762
3,data/mvtec_ad/capsule/test/crack/003.png,crack,1,0.0122173577547073,1000,1000,3459
30,data/mvtec_ad/capsule/test/faulty_imprint/007.png,faulty_imprint,1,0.0121984723955392,1000,1000,2771
90,data/mvtec_ad/capsule/test/scratch/001.png,scratch,1,0.0121782906353473,1000,1000,6448
26,data/mvtec_ad/capsule/test/faulty_imprint/003.png,faulty_imprint,1,0.0121767716482281,1000,1000,1992
131,data/mvtec_ad/capsule/test/squeeze/019.png,squeeze,1,0.012173993512988,1000,1000,9902
31,data/mvtec_ad/capsule/test/faulty_imprint/008.png,faulty_imprint,1,0.0121698044240474,1000,1000,3014
74,data/mvtec_ad/capsule/test/poke/006.png,poke,1,0.0121695455163717,1000,1000,1607
87,data/mvtec_ad/capsule/test/poke/019.png,poke,1,0.0121288672089576,1000,1000,2135
67,data/mvtec_ad/capsule/test/good/022.png,good,0,0.0121222734451293,1000,1000,0
104,data/mvtec_ad/capsule/test/scratch/015.png,scratch,1,0.0121043641120195,1000,1000,12196
7,data/mvtec_ad/capsule/test/crack/007.png,crack,1,0.0120904883369803,1000,1000,4835
110,data/mvtec_ad/capsule/test/scratch/021.png,scratch,1,0.0120795425027608,1000,1000,4301
72,data/mvtec_ad/capsule/test/poke/004.png,poke,1,0.0120729599148035,1000,1000,5226
75,data/mvtec_ad/capsule/test/poke/007.png,poke,1,0.0120196752250194,1000,1000,695
101,data/mvtec_ad/capsule/test/scratch/012.png,scratch,1,0.0120111498981714,1000,1000,4424
59,data/mvtec_ad/capsule/test/good/014.png,good,0,0.0120036471635103,1000,1000,0
16,data/mvtec_ad/capsule/test/crack/016.png,crack,1,0.0119974315166473,1000,1000,1993
78,data/mvtec_ad/capsule/test/poke/010.png,poke,1,0.0119945695623755,1000,1000,1960
107,data/mvtec_ad/capsule/test/scratch/018.png,scratch,1,0.0119891948997974,1000,1000,5811
88,data/mvtec_ad/capsule/test/poke/020.png,poke,1,0.0119617823511362,1000,1000,2743
21,data/mvtec_ad/capsule/test/crack/021.png,crack,1,0.0119457617402076,1000,1000,371
71,data/mvtec_ad/capsule/test/poke/003.png,poke,1,0.011894529685378,1000,1000,1901
62,data/mvtec_ad/capsule/test/good/017.png,good,0,0.011855037882924,1000,1000,0
13,data/mvtec_ad/capsule/test/crack/013.png,crack,1,0.0118525391444563,1000,1000,903
97,data/mvtec_ad/capsule/test/scratch/008.png,scratch,1,0.0118410978466272,1000,1000,6350
103,data/mvtec_ad/capsule/test/scratch/014.png,scratch,1,0.0118357110768556,1000,1000,15261
70,data/mvtec_ad/capsule/test/poke/002.png,poke,1,0.0117917358875274,1000,1000,1577
83,data/mvtec_ad/capsule/test/poke/015.png,poke,1,0.0117809940129518,1000,1000,4295
61,data/mvtec_ad/capsule/test/good/016.png,good,0,0.0117563027888536,1000,1000,0
94,data/mvtec_ad/capsule/test/scratch/005.png,scratch,1,0.011756282299757,1000,1000,2965
82,data/mvtec_ad/capsule/test/poke/014.png,poke,1,0.0117518864572048,1000,1000,3589
24,data/mvtec_ad/capsule/test/faulty_imprint/001.png,faulty_imprint,1,0.0117445737123489,1000,1000,2289
100,data/mvtec_ad/capsule/test/scratch/011.png,scratch,1,0.0117435939610004,1000,1000,6366
20,data/mvtec_ad/capsule/test/crack/020.png,crack,1,0.0117360427975654,1000,1000,684
8,data/mvtec_ad/capsule/test/crack/008.png,crack,1,0.0117295943200588,1000,1000,2750
45,data/mvtec_ad/capsule/test/good/000.png,good,0,0.0117108263075351,1000,1000,0
25,data/mvtec_ad/capsule/test/faulty_imprint/002.png,faulty_imprint,1,0.0117054274305701,1000,1000,2789
111,data/mvtec_ad/capsule/test/scratch/022.png,scratch,1,0.0116790058091282,1000,1000,14396
69,data/mvtec_ad/capsule/test/poke/001.png,poke,1,0.0116722537204623,1000,1000,1926
40,data/mvtec_ad/capsule/test/faulty_imprint/017.png,faulty_imprint,1,0.0116630727425217,1000,1000,3280
77,data/mvtec_ad/capsule/test/poke/009.png,poke,1,0.0116524305194616,1000,1000,2253
50,data/mvtec_ad/capsule/test/good/005.png,good,0,0.0116241816431283,1000,1000,0
63,data/mvtec_ad/capsule/test/good/018.png,good,0,0.0115719325840473,1000,1000,0
32,data/mvtec_ad/capsule/test/faulty_imprint/009.png,faulty_imprint,1,0.0115577252581715,1000,1000,2529
34,data/mvtec_ad/capsule/test/faulty_imprint/011.png,faulty_imprint,1,0.0115570612251758,1000,1000,1417
23,data/mvtec_ad/capsule/test/faulty_imprint/000.png,faulty_imprint,1,0.01153065264225,1000,1000,2672
5,data/mvtec_ad/capsule/test/crack/005.png,crack,1,0.0115056596696376,1000,1000,4351
0,data/mvtec_ad/capsule/test/crack/000.png,crack,1,0.0114824566990137,1000,1000,2494
22,data/mvtec_ad/capsule/test/crack/022.png,crack,1,0.011463776230812,1000,1000,731
79,data/mvtec_ad/capsule/test/poke/011.png,poke,1,0.0114546027034521,1000,1000,2714
35,data/mvtec_ad/capsule/test/faulty_imprint/012.png,faulty_imprint,1,0.0114355869591236,1000,1000,6467
109,data/mvtec_ad/capsule/test/scratch/020.png,scratch,1,0.0114301927387714,1000,1000,5139
99,data/mvtec_ad/capsule/test/scratch/010.png,scratch,1,0.0114184599369764,1000,1000,7296
81,data/mvtec_ad/capsule/test/poke/013.png,poke,1,0.0114023387432098,1000,1000,2479
84,data/mvtec_ad/capsule/test/poke/016.png,poke,1,0.0113825853914022,1000,1000,1318
48,data/mvtec_ad/capsule/test/good/003.png,good,0,0.0113747920840978,1000,1000,0
105,data/mvtec_ad/capsule/test/scratch/016.png,scratch,1,0.011337224394083,1000,1000,5528
58,data/mvtec_ad/capsule/test/good/013.png,good,0,0.0112807024270296,1000,1000,0
28,data/mvtec_ad/capsule/test/faulty_imprint/005.png,faulty_imprint,1,0.0112604927271604,1000,1000,39240
42,data/mvtec_ad/capsule/test/faulty_imprint/019.png,faulty_imprint,1,0.0112421009689569,1000,1000,1627
46,data/mvtec_ad/capsule/test/good/001.png,good,0,0.0112064946442842,1000,1000,0
56,data/mvtec_ad/capsule/test/good/011.png,good,0,0.0111620854586362,1000,1000,0
36,data/mvtec_ad/capsule/test/faulty_imprint/013.png,faulty_imprint,1,0.0111222760751843,1000,1000,3112
108,data/mvtec_ad/capsule/test/scratch/019.png,scratch,1,0.0111158918589353,1000,1000,9149
85,data/mvtec_ad/capsule/test/poke/017.png,poke,1,0.0111135076731443,1000,1000,1274
44,data/mvtec_ad/capsule/test/faulty_imprint/021.png,faulty_imprint,1,0.0110490228980779,1000,1000,3213
27,data/mvtec_ad/capsule/test/faulty_imprint/004.png,faulty_imprint,1,0.0110374074429273,1000,1000,41291
86,data/mvtec_ad/capsule/test/poke/018.png,poke,1,0.0110356071963906,1000,1000,2276
106,data/mvtec_ad/capsule/test/scratch/017.png,scratch,1,0.0110322590917348,1000,1000,4649
39,data/mvtec_ad/capsule/test/faulty_imprint/016.png,faulty_imprint,1,0.0109913079068064,1000,1000,2247
