sample_index,image_path,defect_type,label,image_score,image_h,image_w,mask_positive_pixels
58,data/mvtec_ad/cable/test/cut_outer_insulation/008.png,cut_outer_insulation,1,0.0323115848004817,1024,1024,35537
62,data/mvtec_ad/cable/test/good/002.png,good,0,0.0322534218430519,1024,1024,0
4,data/mvtec_ad/cable/test/bent_wire/004.png,bent_wire,1,0.0321834348142147,1024,1024,32843
17,data/mvtec_ad/cable/test/cable_swap/004.png,cable_swap,1,0.0321818441152572,1024,1024,55036
40,data/mvtec_ad/cable/test/cut_inner_insulation/004.png,cut_inner_insulation,1,0.0320877470076084,1024,1024,44383
109,data/mvtec_ad/cable/test/good/049.png,good,0,0.0320800691843032,1024,1024,0
92,data/mvtec_ad/cable/test/good/032.png,good,0,0.0320262350142002,1024,1024,0
131,data/mvtec_ad/cable/test/missing_wire/001.png,missing_wire,1,0.0319027751684188,1024,1024,16616
44,data/mvtec_ad/cable/test/cut_inner_insulation/008.png,cut_inner_insulation,1,0.0318548753857612,1024,1024,26265
67,data/mvtec_ad/cable/test/good/007.png,good,0,0.0317938178777694,1024,1024,0
91,data/mvtec_ad/cable/test/good/031.png,good,0,0.0317751578986644,1024,1024,0
12,data/mvtec_ad/cable/test/bent_wire/012.png,bent_wire,1,0.0317672155797481,1024,1024,72366
102,data/mvtec_ad/cable/test/good/042.png,good,0,0.0317310728132724,1024,1024,0
33,data/mvtec_ad/cable/test/combined/008.png,combined,1,0.0317048840224742,1024,1024,48510
22,data/mvtec_ad/cable/test/cable_swap/009.png,cable_swap,1,0.0316683016717433,1024,1024,58211
20,data/mvtec_ad/cable/test/cable_swap/007.png,cable_swap,1,0.0315706953406333,1024,1024,63705
43,data/mvtec_ad/cable/test/cut_inner_insulation/007.png,cut_inner_insulation,1,0.0313112959265708,1024,1024,41070
122,data/mvtec_ad/cable/test/missing_cable/004.png,missing_cable,1,0.0311312079429626,1024,1024,77885
108,data/mvtec_ad/cable/test/good/048.png,good,0,0.0310671664774417,1024,1024,0
79,data/mvtec_ad/cable/test/good/019.png,good,0,0.0310428775846958,1024,1024,0
87,data/mvtec_ad/cable/test/good/027.png,good,0,0.03102682903409,1024,1024,0
34,data/mvtec_ad/cable/test/combined/009.png,combined,1,0.0309769604355096,1024,1024,92936
143,data/mvtec_ad/cable/test/poke_insulation/003.png,poke_insulation,1,0.0309636462479829,1024,1024,13376
142,data/mvtec_ad/cable/test/poke_insulation/002.png,poke_insulation,1,0.030947271734476,1024,1024,1506
116,data/mvtec_ad/cable/test/good/056.png,good,0,0.0309252310544252,1024,1024,0
0,data/mvtec_ad/cable/test/bent_wire/000.png,bent_wire,1,0.0308571606874465,1024,1024,23162
65,data/mvtec_ad/cable/test/good/005.png,good,0,0.0308349300175905,1024,1024,0
70,data/mvtec_ad/cable/test/good/010.png,good,0,0.0306962430477142,1024,1024,0
110,data/mvtec_ad/cable/test/good/050.png,good,0,0.0306769125163555,1024,1024,0
129,data/mvtec_ad/cable/test/missing_cable/011.png,missing_cable,1,0.0306766722351312,1024,1024,77245
76,data/mvtec_ad/cable/test/good/016.png,good,0,0.0306330770254135,1024,1024,0
90,data/mvtec_ad/cable/test/good/030.png,good,0,0.0305819660425186,1024,1024,0
24,data/mvtec_ad/cable/test/cable_swap/011.png,cable_swap,1,0.0305694416165351,1024,1024,51956
15,data/mvtec_ad/cable/test/cable_swap/002.png,cable_swap,1,0.030547697097063,1024,1024,57103
21,data/mvtec_ad/cable/test/cable_swap/008.png,cable_swap,1,0.0305460803210735,1024,1024,61687
14,data/mvtec_ad/cable/test/cable_swap/001.png,cable_swap,1,0.0305316001176834,1024,1024,61514
99,data/mvtec_ad/cable/test/good/039.png,good,0,0.0304324086755514,1024,1024,0
69,data/mvtec_ad/cable/test/good/009.png,good,0,0.030259795486927,1024,1024,0
42,data/mvtec_ad/cable/test/cut_inner_insulation/006.png,cut_inner_insulation,1,0.0302403941750526,1024,1024,19775
103,data/mvtec_ad/cable/test/good/043.png,good,0,0.0300556570291519,1024,1024,0
133,data/mvtec_ad/cable/test/missing_wire/003.png,missing_wire,1,0.0300121717154979,1024,1024,40701
29,data/mvtec_ad/cable/test/combined/004.png,combined,1,0.0300109442323446,1024,1024,49977
68,data/mvtec_ad/cable/test/good/008.png,good,0,0.0300100985914468,1024,1024,0
2,data/mvtec_ad/cable/test/bent_wire/002.png,bent_wire,1,0.0299649834632873,1024,1024,37083
136,data/mvtec_ad/cable/test/missing_wire/006.png,missing_wire,1,0.0299607142806053,1024,1024,18399
144,data/mvtec_ad/cable/test/poke_insulation/004.png,poke_insulation,1,0.0299266334623098,1024,1024,31573
82,data/mvtec_ad/cable/test/good/022.png,good,0,0.0299021825194358,1024,1024,0
84,data/mvtec_ad/cable/test/good/024.png,good,0,0.0298874340951442,1024,1024,0
85,data/mvtec_ad/cable/test/good/025.png,good,0,0.0298065487295389,1024,1024,0
140,data/mvtec_ad/cable/test/poke_insulation/000.png,poke_insulation,1,0.0296962466090917,1024,1024,8620
72,data/mvtec_ad/cable/test/good/012.png,good,0,0.0296077094972133,1024,1024,0
74,data/mvtec_ad/cable/test/good/014.png,good,0,0.029541440308094,1024,1024,0
121,data/mvtec_ad/cable/test/missing_cable/003.png,missing_cable,1,0.0295224543660879,1024,1024,74858
107,data/mvtec_ad/cable/test/good/047.png,good,0,0.0295060165226459,1024,1024,0
66,data/mvtec_ad/cable/test/good/006.png,good,0,0.0293975807726383,1024,1024,0
75,data/mvtec_ad/cable/test/good/015.png,good,0,0.0293589178472757,1024,1024,0
88,data/mvtec_ad/cable/test/good/028.png,good,0,0.0291326753795146,1024,1024,0
60,data/mvtec_ad/cable/test/good/000.png,good,0,0.0291256122291088,1024,1024,0
147,data/mvtec_ad/cable/test/poke_insulation/007.png,poke_insulation,1,0.0291218124330043,1024,1024,51028
148,data/mvtec_ad/cable/test/poke_insulation/008.png,poke_insulation,1,0.029104933142662,1024,1024,41654
71,data/mvtec_ad/cable/test/good/011.png,good,0,0.0289531834423542,1024,1024,0
89,data/mvtec_ad/cable/test/good/029.png,good,0,0.0289325546473264,1024,1024,0
6,data/mvtec_ad/cable/test/bent_wire/006.png,bent_wire,1,0.0288819093257188,1024,1024,40784
113,data/mvtec_ad/cable/test/good/053.png,good,0,0.028878228738904,1024,1024,0
27,data/mvtec_ad/cable/test/combined/002.png,combined,1,0.0287172440439462,1024,1024,23893
123,data/mvtec_ad/cable/test/missing_cable/005.png,missing_cable,1,0.0286842696368694,1024,1024,70780
73,data/mvtec_ad/cable/test/good/013.png,good,0,0.0286515709012746,1024,1024,0
105,data/mvtec_ad/cable/test/good/045.png,good,0,0.0284932889044284,1024,1024,0
64,data/mvtec_ad/cable/test/good/004.png,good,0,0.0284550860524177,1024,1024,0
77,data/mvtec_ad/cable/test/good/017.png,good,0,0.0284331291913986,1024,1024,0
130,data/mvtec_ad/cable/test/missing_wire/000.png,missing_wire,1,0.0284140072762966,1024,1024,24951
1,data/mvtec_ad/cable/test/bent_wire/001.png,bent_wire,1,0.0283377319574356,1024,1024,15206
138,data/mvtec_ad/cable/test/missing_wire/008.png,missing_wire,1,0.0282944422215223,1024,1024,18820
78,data/mvtec_ad/cable/test/good/018.png,good,0,0.0282897725701332,1024,1024,0
95,data/mvtec_ad/cable/test/good/035.png,good,0,0.0282896775752306,1024,1024,0
112,data/mvtec_ad/cable/test/good/052.png,good,0,0.0281129796057939,1024,1024,0
114,data/mvtec_ad/cable/test/good/054.png,good,0,0.0281076412647962,1024,1024,0
135,data/mvtec_ad/cable/test/missing_wire/005.png,missing_wire,1,0.0280449241399765,1024,1024,18712
100,data/mvtec_ad/cable/test/good/040.png,good,0,0.02803361043334,1024,1024,0
106,data/mvtec_ad/cable/test/good/046.png,good,0,0.0280270054936409,1024,1024,0
104,data/mvtec_ad/cable/test/good/044.png,good,0,0.0279924012720584,1024,1024,0
8,data/mvtec_ad/cable/test/bent_wire/008.png,bent_wire,1,0.02797856554389,1024,1024,19659
145,data/mvtec_ad/cable/test/poke_insulation/005.png,poke_insulation,1,0.0279481224715709,1024,1024,6611
26,data/mvtec_ad/cable/test/combined/001.png,combined,1,0.0279479678720235,1024,1024,41285
125,data/mvtec_ad/cable/test/missing_cable/007.png,missing_cable,1,0.0278437323868274,1024,1024,158927
80,data/mvtec_ad/cable/test/good/020.png,good,0,0.0278269872069358,1024,1024,0
97,data/mvtec_ad/cable/test/good/037.png,good,0,0.0277764424681663,1024,1024,0
35,data/mvtec_ad/cable/test/combined/010.png,combined,1,0.0276823192834854,1024,1024,78276
149,data/mvtec_ad/cable/test/poke_insulation/009.png,poke_insulation,1,0.0275332108139991,1024,1024,37053
83,data/mvtec_ad/cable/test/good/023.png,good,0,0.0275189913809299,1024,1024,0
63,data/mvtec_ad/cable/test/good/003.png,good,0,0.0274551436305046,1024,1024,0
139,data/mvtec_ad/cable/test/missing_wire/009.png,missing_wire,1,0.02738475240767,1024,1024,20485
146,data/mvtec_ad/cable/test/poke_insulation/006.png,poke_insulation,1,0.0272879227995872,1024,1024,27740
134,data/mvtec_ad/cable/test/missing_wire/004.png,missing_wire,1,0.027193684130907,1024,1024,38640
86,data/mvtec_ad/cable/test/good/026.png,good,0,0.0270903147757053,1024,1024,0
141,data/mvtec_ad/cable/test/poke_insulation/001.png,poke_insulation,1,0.0269351508468389,1024,1024,31427
19,data/mvtec_ad/cable/test/cable_swap/006.png,cable_swap,1,0.0269280821084976,1024,1024,67894
61,data/mvtec_ad/cable/test/good/001.png,good,0,0.0268981419503688,1024,1024,0
30,data/mvtec_ad/cable/test/combined/005.png,combined,1,0.0268582701683044,1024,1024,148557
32,data/mvtec_ad/cable/test/combined/007.png,combined,1,0.026837658137083,1024,1024,77899
28,data/mvtec_ad/cable/test/combined/003.png,combined,1,0.0261589661240577,1024,1024,32849
137,data/mvtec_ad/cable/test/missing_wire/007.png,missing_wire,1,0.0255573019385337,1024,1024,18838
119,data/mvtec_ad/cable/test/missing_cable/001.png,missing_cable,1,0.0253998301923275,1024,1024,71763
120,data/mvtec_ad/cable/test/missing_cable/002.png,missing_cable,1,0.0253272354602813,1024,1024,69188
126,data/mvtec_ad/cable/test/missing_cable/008.png,missing_cable,1,0.0244898628443479,1024,1024,144175
124,data/mvtec_ad/cable/test/missing_cable/006.png,missing_cable,1,0.0242939051240682,1024,1024,236776
127,data/mvtec_ad/cable/test/missing_cable/009.png,missing_cable,1,0.0240951888263225,1024,1024,151277
31,data/mvtec_ad/cable/test/combined/006.png,combined,1,0.0239633433520793,1024,1024,94011
