sample_index,image_path,defect_type,label,image_score,image_h,image_w,mask_positive_pixels
80,data/mvtec_ad/transistor/test/good/050.png,good,0,0.014940043911337852,1024,1024,0
34,data/mvtec_ad/transistor/test/good/004.png,good,0,0.01492755301296711,1024,1024,0
45,data/mvtec_ad/transistor/test/good/015.png,good,0,0.014799542725086212,1024,1024,0
38,data/mvtec_ad/transistor/test/good/008.png,good,0,0.014770962297916412,1024,1024,0
33,data/mvtec_ad/transistor/test/good/003.png,good,0,0.01466475147753954,1024,1024,0
69,data/mvtec_ad/transistor/test/good/039.png,good,0,0.014655811712145805,1024,1024,0
57,data/mvtec_ad/transistor/test/good/027.png,good,0,0.0145725654438138,1024,1024,0
68,data/mvtec_ad/transistor/test/good/038.png,good,0,0.014515443705022335,1024,1024,0
43,data/mvtec_ad/transistor/test/good/013.png,good,0,0.014495261013507843,1024,1024,0
11,data/mvtec_ad/transistor/test/cut_lead/001.png,cut_lead,1,0.014466432854533195,1024,1024,18793
25,data/mvtec_ad/transistor/test/damaged_case/005.png,damaged_case,1,0.014453506097197533,1024,1024,36644
40,data/mvtec_ad/transistor/test/good/010.png,good,0,0.014383859932422638,1024,1024,0
18,data/mvtec_ad/transistor/test/cut_lead/008.png,cut_lead,1,0.014133586548268795,1024,1024,20817
19,data/mvtec_ad/transistor/test/cut_lead/009.png,cut_lead,1,0.014120119623839855,1024,1024,18426
14,data/mvtec_ad/transistor/test/cut_lead/004.png,cut_lead,1,0.014108091592788696,1024,1024,37545
26,data/mvtec_ad/transistor/test/damaged_case/006.png,damaged_case,1,0.014087243936955929,1024,1024,21721
76,data/mvtec_ad/transistor/test/good/046.png,good,0,0.014042600058019161,1024,1024,0
39,data/mvtec_ad/transistor/test/good/009.png,good,0,0.014014119282364845,1024,1024,0
77,data/mvtec_ad/transistor/test/good/047.png,good,0,0.013999804854393005,1024,1024,0
42,data/mvtec_ad/transistor/test/good/012.png,good,0,0.01399001944810152,1024,1024,0
15,data/mvtec_ad/transistor/test/cut_lead/005.png,cut_lead,1,0.0139202531427145,1024,1024,11874
22,data/mvtec_ad/transistor/test/damaged_case/002.png,damaged_case,1,0.013801086694002151,1024,1024,6642
20,data/mvtec_ad/transistor/test/damaged_case/000.png,damaged_case,1,0.01378681045025587,1024,1024,15585
35,data/mvtec_ad/transistor/test/good/005.png,good,0,0.013748401775956154,1024,1024,0
30,data/mvtec_ad/transistor/test/good/000.png,good,0,0.013588881120085716,1024,1024,0
37,data/mvtec_ad/transistor/test/good/007.png,good,0,0.013507477007806301,1024,1024,0
3,data/mvtec_ad/transistor/test/bent_lead/003.png,bent_lead,1,0.013410084880888462,1024,1024,9657
44,data/mvtec_ad/transistor/test/good/014.png,good,0,0.013152413070201874,1024,1024,0
41,data/mvtec_ad/transistor/test/good/011.png,good,0,0.013028684072196484,1024,1024,0
93,data/mvtec_ad/transistor/test/misplaced/003.png,misplaced,1,0.011908655054867268,1024,1024,395671
92,data/mvtec_ad/transistor/test/misplaced/002.png,misplaced,1,0.01175331324338913,1024,1024,397696
