sample_index,image_path,defect_type,label,image_score,feature_score,ae_score,image_h,image_w,mask_positive_pixels,feature_weight,ae_weight
33,data/mvtec_ad/cable/test/combined/008.png,combined,1,0.9136943817138672,1.0261050462722778,0.03170488402247429,1024,1024,48510,0.5,0.5
106,data/mvtec_ad/cable/test/good/046.png,good,0,0.912429690361023,0.6747254729270935,0.0280270054936409,1024,1024,0,0.5,0.5
21,data/mvtec_ad/cable/test/cable_swap/008.png,cable_swap,1,0.9092342853546143,0.779624879360199,0.030546080321073532,1024,1024,61687,0.5,0.5
9,data/mvtec_ad/cable/test/bent_wire/009.png,bent_wire,1,0.9085938334465027,0.9784990549087524,0.032786980271339417,1024,1024,38202,0.5,0.5
7,data/mvtec_ad/cable/test/bent_wire/007.png,bent_wire,1,0.9071043729782104,0.9434252977371216,0.032658256590366364,1024,1024,38552,0.5,0.5
6,data/mvtec_ad/cable/test/bent_wire/006.png,bent_wire,1,0.8993316888809204,0.8923983573913574,0.02888190932571888,1024,1024,40784,0.5,0.5
115,data/mvtec_ad/cable/test/good/055.png,good,0,0.8979583382606506,0.7058947682380676,0.03309020400047302,1024,1024,0,0.5,0.5
133,data/mvtec_ad/cable/test/missing_wire/003.png,missing_wire,1,0.8948724865913391,0.8204622864723206,0.03001217171549797,1024,1024,40701,0.5,0.5
49,data/mvtec_ad/cable/test/cut_inner_insulation/013.png,cut_inner_insulation,1,0.8893710970878601,0.8528665900230408,0.03434119373559952,1024,1024,29743,0.5,0.5
3,data/mvtec_ad/cable/test/bent_wire/003.png,bent_wire,1,0.8880137205123901,0.9291898012161255,0.03289354592561722,1024,1024,12881,0.5,0.5
101,data/mvtec_ad/cable/test/good/041.png,good,0,0.8868370652198792,0.7010071873664856,0.03511631116271019,1024,1024,0,0.5,0.5
70,data/mvtec_ad/cable/test/good/010.png,good,0,0.8839372992515564,0.7071924805641174,0.030696243047714233,1024,1024,0,0.5,0.5
83,data/mvtec_ad/cable/test/good/023.png,good,0,0.8830153942108154,0.6983627676963806,0.027518991380929947,1024,1024,0,0.5,0.5
102,data/mvtec_ad/cable/test/good/042.png,good,0,0.8822457790374756,0.7148314714431763,0.031731072813272476,1024,1024,0,0.5,0.5
40,data/mvtec_ad/cable/test/cut_inner_insulation/004.png,cut_inner_insulation,1,0.882187008857727,0.9349467754364014,0.032087747007608414,1024,1024,44383,0.5,0.5
134,data/mvtec_ad/cable/test/missing_wire/004.png,missing_wire,1,0.8814460039138794,0.8132992386817932,0.02719368413090706,1024,1024,38640,0.5,0.5
99,data/mvtec_ad/cable/test/good/039.png,good,0,0.8783743381500244,0.6986792683601379,0.030432408675551414,1024,1024,0,0.5,0.5
73,data/mvtec_ad/cable/test/good/013.png,good,0,0.8762964010238647,0.7530614733695984,0.02865157090127468,1024,1024,0,0.5,0.5
25,data/mvtec_ad/cable/test/combined/000.png,combined,1,0.8732566237449646,0.9556090235710144,0.0335247777402401,1024,1024,42321,0.5,0.5
67,data/mvtec_ad/cable/test/good/007.png,good,0,0.8722596168518066,0.7580487132072449,0.03179381787776947,1024,1024,0,0.5,0.5
130,data/mvtec_ad/cable/test/missing_wire/000.png,missing_wire,1,0.8705393671989441,0.7598668336868286,0.028414007276296616,1024,1024,24951,0.5,0.5
74,data/mvtec_ad/cable/test/good/014.png,good,0,0.8645728826522827,0.7243951559066772,0.029541440308094025,1024,1024,0,0.5,0.5
84,data/mvtec_ad/cable/test/good/024.png,good,0,0.860927402973175,0.695094645023346,0.029887434095144272,1024,1024,0,0.5,0.5
42,data/mvtec_ad/cable/test/cut_inner_insulation/006.png,cut_inner_insulation,1,0.8602572679519653,0.8719310760498047,0.030240394175052643,1024,1024,19775,0.5,0.5
92,data/mvtec_ad/cable/test/good/032.png,good,0,0.859125554561615,0.7230100631713867,0.03202623501420021,1024,1024,0,0.5,0.5
138,data/mvtec_ad/cable/test/missing_wire/008.png,missing_wire,1,0.8572311401367188,0.8349742889404297,0.02829444222152233,1024,1024,18820,0.5,0.5
82,data/mvtec_ad/cable/test/good/022.png,good,0,0.8507088422775269,0.7220444679260254,0.029902182519435883,1024,1024,0,0.5,0.5
16,data/mvtec_ad/cable/test/cable_swap/003.png,cable_swap,1,0.8504650592803955,0.75455641746521,0.03306245058774948,1024,1024,59063,0.5,0.5
45,data/mvtec_ad/cable/test/cut_inner_insulation/009.png,cut_inner_insulation,1,0.84758061170578,0.9144376516342163,0.03305473178625107,1024,1024,61146,0.5,0.5
94,data/mvtec_ad/cable/test/good/034.png,good,0,0.8448238968849182,0.7521457076072693,0.034985534846782684,1024,1024,0,0.5,0.5
72,data/mvtec_ad/cable/test/good/012.png,good,0,0.8429567813873291,0.7280935049057007,0.029607709497213364,1024,1024,0,0.5,0.5
87,data/mvtec_ad/cable/test/good/027.png,good,0,0.8427196741104126,0.6782526969909668,0.031026829034090042,1024,1024,0,0.5,0.5
80,data/mvtec_ad/cable/test/good/020.png,good,0,0.8423260450363159,0.7113439440727234,0.027826987206935883,1024,1024,0,0.5,0.5
95,data/mvtec_ad/cable/test/good/035.png,good,0,0.8422799110412598,0.7181308269500732,0.0282896775752306,1024,1024,0,0.5,0.5
62,data/mvtec_ad/cable/test/good/002.png,good,0,0.8421276807785034,0.7316185235977173,0.03225342184305191,1024,1024,0,0.5,0.5
76,data/mvtec_ad/cable/test/good/016.png,good,0,0.8413323163986206,0.7009487152099609,0.030633077025413513,1024,1024,0,0.5,0.5
104,data/mvtec_ad/cable/test/good/044.png,good,0,0.8392080068588257,0.6891669034957886,0.027992401272058487,1024,1024,0,0.5,0.5
93,data/mvtec_ad/cable/test/good/033.png,good,0,0.8387458324432373,0.7132282257080078,0.0338263139128685,1024,1024,0,0.5,0.5
110,data/mvtec_ad/cable/test/good/050.png,good,0,0.8379631638526917,0.725836455821991,0.030676912516355515,1024,1024,0,0.5,0.5
105,data/mvtec_ad/cable/test/good/045.png,good,0,0.8352168202400208,0.6798485517501831,0.028493288904428482,1024,1024,0,0.5,0.5
79,data/mvtec_ad/cable/test/good/019.png,good,0,0.8347826600074768,0.7328763008117676,0.031042877584695816,1024,1024,0,0.5,0.5
46,data/mvtec_ad/cable/test/cut_inner_insulation/010.png,cut_inner_insulation,1,0.8343418836593628,0.9163034558296204,0.03409022092819214,1024,1024,31665,0.5,0.5
75,data/mvtec_ad/cable/test/good/015.png,good,0,0.8340606689453125,0.7342111468315125,0.029358917847275734,1024,1024,0,0.5,0.5
77,data/mvtec_ad/cable/test/good/017.png,good,0,0.8337008953094482,0.6907314658164978,0.02843312919139862,1024,1024,0,0.5,0.5
88,data/mvtec_ad/cable/test/good/028.png,good,0,0.8321101665496826,0.7230969071388245,0.029132675379514694,1024,1024,0,0.5,0.5
90,data/mvtec_ad/cable/test/good/030.png,good,0,0.8292992115020752,0.726582944393158,0.030581966042518616,1024,1024,0,0.5,0.5
39,data/mvtec_ad/cable/test/cut_inner_insulation/003.png,cut_inner_insulation,1,0.8275026082992554,0.8746175169944763,0.03504405543208122,1024,1024,62868,0.5,0.5
98,data/mvtec_ad/cable/test/good/038.png,good,0,0.8265087604522705,0.7502073645591736,0.03259924426674843,1024,1024,0,0.5,0.5
91,data/mvtec_ad/cable/test/good/031.png,good,0,0.8239433765411377,0.7163599133491516,0.031775157898664474,1024,1024,0,0.5,0.5
32,data/mvtec_ad/cable/test/combined/007.png,combined,1,0.8222917318344116,0.7931554317474365,0.026837658137083054,1024,1024,77899,0.5,0.5
47,data/mvtec_ad/cable/test/cut_inner_insulation/011.png,cut_inner_insulation,1,0.8202555179595947,0.9225811958312988,0.035040974617004395,1024,1024,56332,0.5,0.5
13,data/mvtec_ad/cable/test/cable_swap/000.png,cable_swap,1,0.8202469348907471,0.7464869618415833,0.0361151359975338,1024,1024,67133,0.5,0.5
61,data/mvtec_ad/cable/test/good/001.png,good,0,0.819739818572998,0.712469756603241,0.02689814195036888,1024,1024,0,0.5,0.5
108,data/mvtec_ad/cable/test/good/048.png,good,0,0.8170857429504395,0.7059141993522644,0.031067166477441788,1024,1024,0,0.5,0.5
8,data/mvtec_ad/cable/test/bent_wire/008.png,bent_wire,1,0.8162007331848145,0.8499087691307068,0.02797856554389,1024,1024,19659,0.5,0.5
86,data/mvtec_ad/cable/test/good/026.png,good,0,0.8152700662612915,0.697281539440155,0.027090314775705338,1024,1024,0,0.5,0.5
113,data/mvtec_ad/cable/test/good/053.png,good,0,0.8143180012702942,0.7119995951652527,0.028878228738904,1024,1024,0,0.5,0.5
41,data/mvtec_ad/cable/test/cut_inner_insulation/005.png,cut_inner_insulation,1,0.8133913278579712,0.8388351202011108,0.03424040973186493,1024,1024,27373,0.5,0.5
89,data/mvtec_ad/cable/test/good/029.png,good,0,0.8133871555328369,0.6968021392822266,0.02893255464732647,1024,1024,0,0.5,0.5
111,data/mvtec_ad/cable/test/good/051.png,good,0,0.8121157288551331,0.7588914036750793,0.034455396234989166,1024,1024,0,0.5,0.5
66,data/mvtec_ad/cable/test/good/006.png,good,0,0.8116593360900879,0.7476698756217957,0.02939758077263832,1024,1024,0,0.5,0.5
24,data/mvtec_ad/cable/test/cable_swap/011.png,cable_swap,1,0.8115813732147217,0.814415454864502,0.030569441616535187,1024,1024,51956,0.5,0.5
68,data/mvtec_ad/cable/test/good/008.png,good,0,0.8111225366592407,0.7236871123313904,0.030010098591446877,1024,1024,0,0.5,0.5
135,data/mvtec_ad/cable/test/missing_wire/005.png,missing_wire,1,0.8105778694152832,0.829349160194397,0.0280449241399765,1024,1024,18712,0.5,0.5
112,data/mvtec_ad/cable/test/good/052.png,good,0,0.8096489906311035,0.7585840225219727,0.028112979605793953,1024,1024,0,0.5,0.5
116,data/mvtec_ad/cable/test/good/056.png,good,0,0.8067414164543152,0.7679010033607483,0.03092523105442524,1024,1024,0,0.5,0.5
34,data/mvtec_ad/cable/test/combined/009.png,combined,1,0.8035365343093872,0.8380724787712097,0.03097696043550968,1024,1024,92936,0.5,0.5
48,data/mvtec_ad/cable/test/cut_inner_insulation/012.png,cut_inner_insulation,1,0.8017066717147827,0.8849671483039856,0.0332690104842186,1024,1024,103750,0.5,0.5
100,data/mvtec_ad/cable/test/good/040.png,good,0,0.8003057241439819,0.7555782198905945,0.028033610433340073,1024,1024,0,0.5,0.5
85,data/mvtec_ad/cable/test/good/025.png,good,0,0.798762321472168,0.6890066862106323,0.029806548729538918,1024,1024,0,0.5,0.5
43,data/mvtec_ad/cable/test/cut_inner_insulation/007.png,cut_inner_insulation,1,0.7984461784362793,0.8730744123458862,0.03131129592657089,1024,1024,41070,0.5,0.5
17,data/mvtec_ad/cable/test/cable_swap/004.png,cable_swap,1,0.7982598543167114,0.7937020063400269,0.03218184411525726,1024,1024,55036,0.5,0.5
124,data/mvtec_ad/cable/test/missing_cable/006.png,missing_cable,1,0.7920098304748535,0.9698530435562134,0.02429390512406826,1024,1024,236776,0.5,0.5
65,data/mvtec_ad/cable/test/good/005.png,good,0,0.791449785232544,0.7239777445793152,0.030834930017590523,1024,1024,0,0.5,0.5
97,data/mvtec_ad/cable/test/good/037.png,good,0,0.7896941900253296,0.7454432249069214,0.02777644246816635,1024,1024,0,0.5,0.5
20,data/mvtec_ad/cable/test/cable_swap/007.png,cable_swap,1,0.7890729904174805,0.77382892370224,0.03157069534063339,1024,1024,63705,0.5,0.5
22,data/mvtec_ad/cable/test/cable_swap/009.png,cable_swap,1,0.786069393157959,0.8429555296897888,0.03166830167174339,1024,1024,58211,0.5,0.5
107,data/mvtec_ad/cable/test/good/047.png,good,0,0.7855833768844604,0.712803065776825,0.02950601652264595,1024,1024,0,0.5,0.5
144,data/mvtec_ad/cable/test/poke_insulation/004.png,poke_insulation,1,0.7826338410377502,0.8330603837966919,0.029926633462309837,1024,1024,31573,0.5,0.5
117,data/mvtec_ad/cable/test/good/057.png,good,0,0.7815430760383606,0.7584024667739868,0.034194350242614746,1024,1024,0,0.5,0.5
71,data/mvtec_ad/cable/test/good/011.png,good,0,0.7812972068786621,0.7349821925163269,0.028953183442354202,1024,1024,0,0.5,0.5
139,data/mvtec_ad/cable/test/missing_wire/009.png,missing_wire,1,0.7791038751602173,0.8141778111457825,0.02738475240767002,1024,1024,20485,0.5,0.5
121,data/mvtec_ad/cable/test/missing_cable/003.png,missing_cable,1,0.7782984375953674,0.902119517326355,0.029522454366087914,1024,1024,74858,0.5,0.5
120,data/mvtec_ad/cable/test/missing_cable/002.png,missing_cable,1,0.775065541267395,0.8954206705093384,0.025327235460281372,1024,1024,69188,0.5,0.5
44,data/mvtec_ad/cable/test/cut_inner_insulation/008.png,cut_inner_insulation,1,0.7742117643356323,0.8843518495559692,0.03185487538576126,1024,1024,26265,0.5,0.5
129,data/mvtec_ad/cable/test/missing_cable/011.png,missing_cable,1,0.771493136882782,0.8956618905067444,0.030676672235131264,1024,1024,77245,0.5,0.5
69,data/mvtec_ad/cable/test/good/009.png,good,0,0.7710745334625244,0.7309491038322449,0.030259795486927032,1024,1024,0,0.5,0.5
127,data/mvtec_ad/cable/test/missing_cable/009.png,missing_cable,1,0.7700307369232178,0.9323669672012329,0.024095188826322556,1024,1024,151277,0.5,0.5
109,data/mvtec_ad/cable/test/good/049.png,good,0,0.7682986259460449,0.728366494178772,0.032080069184303284,1024,1024,0,0.5,0.5
96,data/mvtec_ad/cable/test/good/036.png,good,0,0.7679964900016785,0.776599109172821,0.03420601040124893,1024,1024,0,0.5,0.5
131,data/mvtec_ad/cable/test/missing_wire/001.png,missing_wire,1,0.767686128616333,0.7682905793190002,0.031902775168418884,1024,1024,16616,0.5,0.5
55,data/mvtec_ad/cable/test/cut_outer_insulation/005.png,cut_outer_insulation,1,0.767020583152771,0.9260709285736084,0.03790893405675888,1024,1024,4647,0.5,0.5
149,data/mvtec_ad/cable/test/poke_insulation/009.png,poke_insulation,1,0.7647989988327026,0.849556565284729,0.027533210813999176,1024,1024,37053,0.5,0.5
14,data/mvtec_ad/cable/test/cable_swap/001.png,cable_swap,1,0.7638739943504333,0.7784348130226135,0.03053160011768341,1024,1024,61514,0.5,0.5
119,data/mvtec_ad/cable/test/missing_cable/001.png,missing_cable,1,0.7628528475761414,0.8893706202507019,0.0253998301923275,1024,1024,71763,0.5,0.5
19,data/mvtec_ad/cable/test/cable_swap/006.png,cable_swap,1,0.7626615762710571,0.8198078870773315,0.02692808210849762,1024,1024,67894,0.5,0.5
146,data/mvtec_ad/cable/test/poke_insulation/006.png,poke_insulation,1,0.7615894675254822,0.8240497708320618,0.02728792279958725,1024,1024,27740,0.5,0.5
15,data/mvtec_ad/cable/test/cable_swap/002.png,cable_swap,1,0.7609215974807739,0.8179397583007812,0.030547697097063065,1024,1024,57103,0.5,0.5
28,data/mvtec_ad/cable/test/combined/003.png,combined,1,0.7591150403022766,0.8541198372840881,0.02615896612405777,1024,1024,32849,0.5,0.5
137,data/mvtec_ad/cable/test/missing_wire/007.png,missing_wire,1,0.7590122222900391,0.7620812058448792,0.025557301938533783,1024,1024,18838,0.5,0.5
59,data/mvtec_ad/cable/test/cut_outer_insulation/009.png,cut_outer_insulation,1,0.7536486387252808,0.8941169381141663,0.036538705229759216,1024,1024,10318,0.5,0.5
123,data/mvtec_ad/cable/test/missing_cable/005.png,missing_cable,1,0.7534547448158264,0.9124773144721985,0.02868426963686943,1024,1024,70780,0.5,0.5
18,data/mvtec_ad/cable/test/cable_swap/005.png,cable_swap,1,0.7534114122390747,0.7512372732162476,0.03599976375699043,1024,1024,65474,0.5,0.5
63,data/mvtec_ad/cable/test/good/003.png,good,0,0.7534043788909912,0.6514254808425903,0.027455143630504608,1024,1024,0,0.5,0.5
31,data/mvtec_ad/cable/test/combined/006.png,combined,1,0.7512125968933105,0.8820082545280457,0.02396334335207939,1024,1024,94011,0.5,0.5
114,data/mvtec_ad/cable/test/good/054.png,good,0,0.7509492635726929,0.7307988405227661,0.028107641264796257,1024,1024,0,0.5,0.5
147,data/mvtec_ad/cable/test/poke_insulation/007.png,poke_insulation,1,0.7496656179428101,0.8709491491317749,0.02912181243300438,1024,1024,51028,0.5,0.5
35,data/mvtec_ad/cable/test/combined/010.png,combined,1,0.7487366199493408,0.8801783323287964,0.027682319283485413,1024,1024,78276,0.5,0.5
60,data/mvtec_ad/cable/test/good/000.png,good,0,0.7455712556838989,0.77845698595047,0.02912561222910881,1024,1024,0,0.5,0.5
140,data/mvtec_ad/cable/test/poke_insulation/000.png,poke_insulation,1,0.7439042925834656,0.8496850728988647,0.02969624660909176,1024,1024,8620,0.5,0.5
81,data/mvtec_ad/cable/test/good/021.png,good,0,0.7432188987731934,0.711510181427002,0.032408297061920166,1024,1024,0,0.5,0.5
23,data/mvtec_ad/cable/test/cable_swap/010.png,cable_swap,1,0.7397853136062622,0.755246102809906,0.03291773051023483,1024,1024,60502,0.5,0.5
145,data/mvtec_ad/cable/test/poke_insulation/005.png,poke_insulation,1,0.7372796535491943,0.8638622760772705,0.02794812247157097,1024,1024,6611,0.5,0.5
143,data/mvtec_ad/cable/test/poke_insulation/003.png,poke_insulation,1,0.7333794832229614,0.8414681553840637,0.03096364624798298,1024,1024,13376,0.5,0.5
118,data/mvtec_ad/cable/test/missing_cable/000.png,missing_cable,1,0.7315008640289307,0.9032281041145325,0.033073440194129944,1024,1024,74489,0.5,0.5
148,data/mvtec_ad/cable/test/poke_insulation/008.png,poke_insulation,1,0.7313008904457092,0.9345663785934448,0.02910493314266205,1024,1024,41654,0.5,0.5
38,data/mvtec_ad/cable/test/cut_inner_insulation/002.png,cut_inner_insulation,1,0.7308542728424072,0.8601757884025574,0.03330276533961296,1024,1024,26929,0.5,0.5
103,data/mvtec_ad/cable/test/good/043.png,good,0,0.7278481721878052,0.8015605807304382,0.030055657029151917,1024,1024,0,0.5,0.5
141,data/mvtec_ad/cable/test/poke_insulation/001.png,poke_insulation,1,0.7277219295501709,0.857506513595581,0.02693515084683895,1024,1024,31427,0.5,0.5
132,data/mvtec_ad/cable/test/missing_wire/002.png,missing_wire,1,0.7256065607070923,0.7792596220970154,0.03235781937837601,1024,1024,15156,0.5,0.5
29,data/mvtec_ad/cable/test/combined/004.png,combined,1,0.7244073152542114,0.8931899070739746,0.030010944232344627,1024,1024,49977,0.5,0.5
27,data/mvtec_ad/cable/test/combined/002.png,combined,1,0.7209107279777527,0.8838461637496948,0.028717244043946266,1024,1024,23893,0.5,0.5
136,data/mvtec_ad/cable/test/missing_wire/006.png,missing_wire,1,0.7196078300476074,0.7988162636756897,0.029960714280605316,1024,1024,18399,0.5,0.5
53,data/mvtec_ad/cable/test/cut_outer_insulation/003.png,cut_outer_insulation,1,0.719270646572113,0.8460263013839722,0.037591416388750076,1024,1024,7697,0.5,0.5
52,data/mvtec_ad/cable/test/cut_outer_insulation/002.png,cut_outer_insulation,1,0.7158094644546509,0.8999509811401367,0.03367944806814194,1024,1024,14604,0.5,0.5
56,data/mvtec_ad/cable/test/cut_outer_insulation/006.png,cut_outer_insulation,1,0.7078137993812561,0.8832780122756958,0.03386301174759865,1024,1024,11710,0.5,0.5
50,data/mvtec_ad/cable/test/cut_outer_insulation/000.png,cut_outer_insulation,1,0.7075968980789185,0.9272869229316711,0.034880317747592926,1024,1024,23454,0.5,0.5
36,data/mvtec_ad/cable/test/cut_inner_insulation/000.png,cut_inner_insulation,1,0.7048149108886719,0.8707143068313599,0.037601288408041,1024,1024,33306,0.5,0.5
126,data/mvtec_ad/cable/test/missing_cable/008.png,missing_cable,1,0.7024865746498108,0.88502436876297,0.024489862844347954,1024,1024,144175,0.5,0.5
128,data/mvtec_ad/cable/test/missing_cable/010.png,missing_cable,1,0.7010387182235718,0.908738911151886,0.03548648953437805,1024,1024,84372,0.5,0.5
54,data/mvtec_ad/cable/test/cut_outer_insulation/004.png,cut_outer_insulation,1,0.7001829743385315,0.8553997278213501,0.034484200179576874,1024,1024,24050,0.5,0.5
57,data/mvtec_ad/cable/test/cut_outer_insulation/007.png,cut_outer_insulation,1,0.6996126174926758,0.8983525633811951,0.03363630920648575,1024,1024,21941,0.5,0.5
30,data/mvtec_ad/cable/test/combined/005.png,combined,1,0.6980037689208984,0.9180622100830078,0.026858270168304443,1024,1024,148557,0.5,0.5
58,data/mvtec_ad/cable/test/cut_outer_insulation/008.png,cut_outer_insulation,1,0.6969754695892334,0.8697757720947266,0.032311584800481796,1024,1024,35537,0.5,0.5
51,data/mvtec_ad/cable/test/cut_outer_insulation/001.png,cut_outer_insulation,1,0.6896992325782776,0.9290958642959595,0.03409852087497711,1024,1024,7513,0.5,0.5
122,data/mvtec_ad/cable/test/missing_cable/004.png,missing_cable,1,0.6869054436683655,0.8983824849128723,0.031131207942962646,1024,1024,77885,0.5,0.5
142,data/mvtec_ad/cable/test/poke_insulation/002.png,poke_insulation,1,0.6855049133300781,0.8106144666671753,0.03094727173447609,1024,1024,1506,0.5,0.5
125,data/mvtec_ad/cable/test/missing_cable/007.png,missing_cable,1,0.659049391746521,0.9457645416259766,0.02784373238682747,1024,1024,158927,0.5,0.5
