sample_index,image_path,defect_type,label,image_score,feature_score,ae_score,image_h,image_w,mask_positive_pixels,feature_weight,ae_weight
60,data/mvtec_ad/metal_nut/test/flip/013.png,flip,1,0.8953946828842163,0.8885109424591064,0.01996053196489811,700,700,234720,0.5,0.5
70,data/mvtec_ad/metal_nut/test/good/000.png,good,0,0.8890291452407837,0.6570588946342468,0.02228691801428795,700,700,0,0.5,0.5
62,data/mvtec_ad/metal_nut/test/flip/015.png,flip,1,0.8890262842178345,0.8880361914634705,0.021496104076504707,700,700,235892,0.5,0.5
57,data/mvtec_ad/metal_nut/test/flip/010.png,flip,1,0.8887638449668884,0.9427981972694397,0.02154475823044777,700,700,236323,0.5,0.5
81,data/mvtec_ad/metal_nut/test/good/011.png,good,0,0.8853214979171753,0.6930567622184753,0.022298311814665794,700,700,0,0.5,0.5
23,data/mvtec_ad/metal_nut/test/bent/023.png,bent,1,0.8850067257881165,0.8625509142875671,0.02068069949746132,700,700,10494,0.5,0.5
14,data/mvtec_ad/metal_nut/test/bent/014.png,bent,1,0.8825894594192505,0.8854659795761108,0.022169973701238632,700,700,5223,0.5,0.5
76,data/mvtec_ad/metal_nut/test/good/006.png,good,0,0.8790571689605713,0.6812338829040527,0.022438455373048782,700,700,0,0.5,0.5
75,data/mvtec_ad/metal_nut/test/good/005.png,good,0,0.8775986433029175,0.6767386198043823,0.021275589242577553,700,700,0,0.5,0.5
114,data/mvtec_ad/metal_nut/test/scratch/022.png,scratch,1,0.8761379718780518,0.7735241651535034,0.019997984170913696,700,700,36121,0.5,0.5
7,data/mvtec_ad/metal_nut/test/bent/007.png,bent,1,0.8702877759933472,0.8639761805534363,0.021790921688079834,700,700,3458,0.5,0.5
86,data/mvtec_ad/metal_nut/test/good/016.png,good,0,0.8693945407867432,0.7194311022758484,0.017792075872421265,700,700,0,0.5,0.5
104,data/mvtec_ad/metal_nut/test/scratch/012.png,scratch,1,0.8663698434829712,0.8598551154136658,0.01868458464741707,700,700,60275,0.5,0.5
66,data/mvtec_ad/metal_nut/test/flip/019.png,flip,1,0.8661816120147705,0.9202049374580383,0.021050626412034035,700,700,236666,0.5,0.5
95,data/mvtec_ad/metal_nut/test/scratch/003.png,scratch,1,0.8638879656791687,0.7606383562088013,0.020094212144613266,700,700,21564,0.5,0.5
90,data/mvtec_ad/metal_nut/test/good/020.png,good,0,0.8590797185897827,0.629814088344574,0.018579456955194473,700,700,0,0.5,0.5
38,data/mvtec_ad/metal_nut/test/color/013.png,color,1,0.8566184639930725,0.8903812766075134,0.01898002251982689,700,700,11259,0.5,0.5
79,data/mvtec_ad/metal_nut/test/good/009.png,good,0,0.8530561923980713,0.6612314581871033,0.023820821195840836,700,700,0,0.5,0.5
73,data/mvtec_ad/metal_nut/test/good/003.png,good,0,0.847160816192627,0.6550517082214355,0.02067416161298752,700,700,0,0.5,0.5
82,data/mvtec_ad/metal_nut/test/good/012.png,good,0,0.8470194339752197,0.7450408935546875,0.02353169210255146,700,700,0,0.5,0.5
83,data/mvtec_ad/metal_nut/test/good/013.png,good,0,0.8468905687332153,0.7235671877861023,0.024954412132501602,700,700,0,0.5,0.5
107,data/mvtec_ad/metal_nut/test/scratch/015.png,scratch,1,0.8449269533157349,0.9066784977912903,0.019479528069496155,700,700,16077,0.5,0.5
65,data/mvtec_ad/metal_nut/test/flip/018.png,flip,1,0.8407065868377686,0.9067167043685913,0.018684744834899902,700,700,235196,0.5,0.5
113,data/mvtec_ad/metal_nut/test/scratch/021.png,scratch,1,0.8394129276275635,0.7499187588691711,0.020209554582834244,700,700,33969,0.5,0.5
19,data/mvtec_ad/metal_nut/test/bent/019.png,bent,1,0.8354865312576294,0.8733521699905396,0.021468766033649445,700,700,13930,0.5,0.5
63,data/mvtec_ad/metal_nut/test/flip/016.png,flip,1,0.8318223357200623,0.9210929274559021,0.019348105415701866,700,700,238493,0.5,0.5
110,data/mvtec_ad/metal_nut/test/scratch/018.png,scratch,1,0.8313661813735962,0.9260292053222656,0.018219569697976112,700,700,19395,0.5,0.5
78,data/mvtec_ad/metal_nut/test/good/008.png,good,0,0.8306798934936523,0.7256045341491699,0.022725658491253853,700,700,0,0.5,0.5
98,data/mvtec_ad/metal_nut/test/scratch/006.png,scratch,1,0.8299894332885742,0.7887468934059143,0.020170385017991066,700,700,14713,0.5,0.5
34,data/mvtec_ad/metal_nut/test/color/009.png,color,1,0.8281955718994141,0.8851153254508972,0.023904865607619286,700,700,8684,0.5,0.5
35,data/mvtec_ad/metal_nut/test/color/010.png,color,1,0.8244155645370483,0.8612223267555237,0.02401755563914776,700,700,16025,0.5,0.5
58,data/mvtec_ad/metal_nut/test/flip/011.png,flip,1,0.8217267990112305,0.8750478625297546,0.019173525273799896,700,700,234959,0.5,0.5
49,data/mvtec_ad/metal_nut/test/flip/002.png,flip,1,0.8216073513031006,0.8758446574211121,0.02003924921154976,700,700,236355,0.5,0.5
71,data/mvtec_ad/metal_nut/test/good/001.png,good,0,0.8203953504562378,0.6483710408210754,0.019187424331903458,700,700,0,0.5,0.5
42,data/mvtec_ad/metal_nut/test/color/017.png,color,1,0.8191149234771729,0.7969745993614197,0.022158589214086533,700,700,16277,0.5,0.5
69,data/mvtec_ad/metal_nut/test/flip/022.png,flip,1,0.8183684349060059,0.8873481154441833,0.01885053887963295,700,700,235963,0.5,0.5
88,data/mvtec_ad/metal_nut/test/good/018.png,good,0,0.8138939142227173,0.6397424340248108,0.019559575244784355,700,700,0,0.5,0.5
109,data/mvtec_ad/metal_nut/test/scratch/017.png,scratch,1,0.8137637376785278,0.8910060524940491,0.01903393119573593,700,700,23344,0.5,0.5
36,data/mvtec_ad/metal_nut/test/color/011.png,color,1,0.8134706020355225,0.9243714809417725,0.02014278993010521,700,700,22001,0.5,0.5
1,data/mvtec_ad/metal_nut/test/bent/001.png,bent,1,0.8129256963729858,0.866180956363678,0.020033325999975204,700,700,8413,0.5,0.5
21,data/mvtec_ad/metal_nut/test/bent/021.png,bent,1,0.8064287900924683,0.8446700572967529,0.018875615671277046,700,700,9838,0.5,0.5
37,data/mvtec_ad/metal_nut/test/color/012.png,color,1,0.8052693009376526,0.8797636032104492,0.020829515531659126,700,700,32188,0.5,0.5
17,data/mvtec_ad/metal_nut/test/bent/017.png,bent,1,0.8029045462608337,0.8741009831428528,0.018976755440235138,700,700,9041,0.5,0.5
6,data/mvtec_ad/metal_nut/test/bent/006.png,bent,1,0.7992819547653198,0.8648735284805298,0.020738888531923294,700,700,6810,0.5,0.5
39,data/mvtec_ad/metal_nut/test/color/014.png,color,1,0.7986540794372559,0.8826924562454224,0.01932917907834053,700,700,5992,0.5,0.5
72,data/mvtec_ad/metal_nut/test/good/002.png,good,0,0.7969353199005127,0.6913440227508545,0.019658686593174934,700,700,0,0.5,0.5
97,data/mvtec_ad/metal_nut/test/scratch/005.png,scratch,1,0.7968443632125854,0.8389565944671631,0.020915886387228966,700,700,14411,0.5,0.5
85,data/mvtec_ad/metal_nut/test/good/015.png,good,0,0.7943471670150757,0.7129673957824707,0.021115191280841827,700,700,0,0.5,0.5
8,data/mvtec_ad/metal_nut/test/bent/008.png,bent,1,0.7933224439620972,0.9024289846420288,0.020985983312129974,700,700,9843,0.5,0.5
9,data/mvtec_ad/metal_nut/test/bent/009.png,bent,1,0.7869696617126465,0.8930290937423706,0.019367745146155357,700,700,8317,0.5,0.5
101,data/mvtec_ad/metal_nut/test/scratch/009.png,scratch,1,0.7867157459259033,0.8576479554176331,0.01799030229449272,700,700,43222,0.5,0.5
87,data/mvtec_ad/metal_nut/test/good/017.png,good,0,0.7862505912780762,0.662560760974884,0.019534237682819366,700,700,0,0.5,0.5
103,data/mvtec_ad/metal_nut/test/scratch/011.png,scratch,1,0.7862362861633301,0.8752384781837463,0.02032168209552765,700,700,28948,0.5,0.5
12,data/mvtec_ad/metal_nut/test/bent/012.png,bent,1,0.7833844423294067,0.8711896538734436,0.020869983360171318,700,700,11750,0.5,0.5
111,data/mvtec_ad/metal_nut/test/scratch/019.png,scratch,1,0.783247172832489,0.7810348868370056,0.022461682558059692,700,700,27262,0.5,0.5
93,data/mvtec_ad/metal_nut/test/scratch/001.png,scratch,1,0.780389130115509,0.8149561882019043,0.020651642233133316,700,700,34888,0.5,0.5
4,data/mvtec_ad/metal_nut/test/bent/004.png,bent,1,0.7790654897689819,0.8936416506767273,0.02072666585445404,700,700,7685,0.5,0.5
13,data/mvtec_ad/metal_nut/test/bent/013.png,bent,1,0.7760807275772095,0.8856602311134338,0.02056451514363289,700,700,12146,0.5,0.5
105,data/mvtec_ad/metal_nut/test/scratch/013.png,scratch,1,0.7741128206253052,0.8616662621498108,0.019323570653796196,700,700,21399,0.5,0.5
46,data/mvtec_ad/metal_nut/test/color/021.png,color,1,0.7737627029418945,0.8819504976272583,0.018873609602451324,700,700,13743,0.5,0.5
22,data/mvtec_ad/metal_nut/test/bent/022.png,bent,1,0.7676383256912231,0.8584843277931213,0.019544582813978195,700,700,6818,0.5,0.5
25,data/mvtec_ad/metal_nut/test/color/000.png,color,1,0.7674368023872375,0.8631496429443359,0.01821804791688919,700,700,2135,0.5,0.5
15,data/mvtec_ad/metal_nut/test/bent/015.png,bent,1,0.7640798091888428,0.8311782479286194,0.02058601938188076,700,700,17589,0.5,0.5
91,data/mvtec_ad/metal_nut/test/good/021.png,good,0,0.7627801299095154,0.6436740756034851,0.0185986515134573,700,700,0,0.5,0.5
41,data/mvtec_ad/metal_nut/test/color/016.png,color,1,0.7623656988143921,0.805830717086792,0.019041959196329117,700,700,12301,0.5,0.5
74,data/mvtec_ad/metal_nut/test/good/004.png,good,0,0.7604670524597168,0.6293100714683533,0.01908101700246334,700,700,0,0.5,0.5
106,data/mvtec_ad/metal_nut/test/scratch/014.png,scratch,1,0.7598472833633423,0.8705878257751465,0.018319208174943924,700,700,18253,0.5,0.5
40,data/mvtec_ad/metal_nut/test/color/015.png,color,1,0.7551170587539673,0.8227187991142273,0.020784657448530197,700,700,23333,0.5,0.5
100,data/mvtec_ad/metal_nut/test/scratch/008.png,scratch,1,0.752449631690979,0.9144097566604614,0.01941084861755371,700,700,34572,0.5,0.5
2,data/mvtec_ad/metal_nut/test/bent/002.png,bent,1,0.748751163482666,0.9167701005935669,0.019649799913167953,700,700,4763,0.5,0.5
29,data/mvtec_ad/metal_nut/test/color/004.png,color,1,0.744547963142395,0.8572114706039429,0.0197710283100605,700,700,2212,0.5,0.5
33,data/mvtec_ad/metal_nut/test/color/008.png,color,1,0.7436511516571045,0.8816694617271423,0.020573586225509644,700,700,22563,0.5,0.5
108,data/mvtec_ad/metal_nut/test/scratch/016.png,scratch,1,0.7411044239997864,0.8673211336135864,0.019170401617884636,700,700,27129,0.5,0.5
27,data/mvtec_ad/metal_nut/test/color/002.png,color,1,0.7282869815826416,0.8914521336555481,0.02021835930645466,700,700,5585,0.5,0.5
30,data/mvtec_ad/metal_nut/test/color/005.png,color,1,0.7091637849807739,0.8127298951148987,0.01908572018146515,700,700,5610,0.5,0.5
92,data/mvtec_ad/metal_nut/test/scratch/000.png,scratch,1,0.700944185256958,0.7732086777687073,0.020149223506450653,700,700,9302,0.5,0.5
112,data/mvtec_ad/metal_nut/test/scratch/020.png,scratch,1,0.7004861831665039,0.7641721367835999,0.020427599549293518,700,700,16654,0.5,0.5
45,data/mvtec_ad/metal_nut/test/color/020.png,color,1,0.6961750388145447,0.9580313563346863,0.020107373595237732,700,700,17990,0.5,0.5
43,data/mvtec_ad/metal_nut/test/color/018.png,color,1,0.6900143027305603,0.8372145295143127,0.018707487732172012,700,700,9301,0.5,0.5
24,data/mvtec_ad/metal_nut/test/bent/024.png,bent,1,0.6873140335083008,0.9156076908111572,0.02017027512192726,700,700,9177,0.5,0.5
94,data/mvtec_ad/metal_nut/test/scratch/002.png,scratch,1,0.6871408224105835,0.8940134644508362,0.020048242062330246,700,700,57360,0.5,0.5
44,data/mvtec_ad/metal_nut/test/color/019.png,color,1,0.6860642433166504,0.8571590781211853,0.019625183194875717,700,700,11183,0.5,0.5
102,data/mvtec_ad/metal_nut/test/scratch/010.png,scratch,1,0.6816884279251099,0.8391231298446655,0.019394993782043457,700,700,58374,0.5,0.5
