sample_index,image_path,defect_type,label,image_score
6,data/mvtec_ad/cable/test/bent_wire/006.png,bent_wire,1,0.8923983573913574
119,data/mvtec_ad/cable/test/missing_cable/001.png,missing_cable,1,0.8893706202507019
0,data/mvtec_ad/cable/test/bent_wire/000.png,bent_wire,1,0.8851595520973206
126,data/mvtec_ad/cable/test/missing_cable/008.png,missing_cable,1,0.88502436876297
48,data/mvtec_ad/cable/test/cut_inner_insulation/012.png,cut_inner_insulation,1,0.8849671483039856
44,data/mvtec_ad/cable/test/cut_inner_insulation/008.png,cut_inner_insulation,1,0.8843518495559692
27,data/mvtec_ad/cable/test/combined/002.png,combined,1,0.8838461637496948
56,data/mvtec_ad/cable/test/cut_outer_insulation/006.png,cut_outer_insulation,1,0.8832780122756958
31,data/mvtec_ad/cable/test/combined/006.png,combined,1,0.8820082545280457
35,data/mvtec_ad/cable/test/combined/010.png,combined,1,0.8801783323287964
39,data/mvtec_ad/cable/test/cut_inner_insulation/003.png,cut_inner_insulation,1,0.8746175169944763
43,data/mvtec_ad/cable/test/cut_inner_insulation/007.png,cut_inner_insulation,1,0.8730744123458862
42,data/mvtec_ad/cable/test/cut_inner_insulation/006.png,cut_inner_insulation,1,0.8719310760498047
147,data/mvtec_ad/cable/test/poke_insulation/007.png,poke_insulation,1,0.8709491491317749
36,data/mvtec_ad/cable/test/cut_inner_insulation/000.png,cut_inner_insulation,1,0.8707143068313599
58,data/mvtec_ad/cable/test/cut_outer_insulation/008.png,cut_outer_insulation,1,0.8697757720947266
145,data/mvtec_ad/cable/test/poke_insulation/005.png,poke_insulation,1,0.8638622760772705
38,data/mvtec_ad/cable/test/cut_inner_insulation/002.png,cut_inner_insulation,1,0.8601757884025574
141,data/mvtec_ad/cable/test/poke_insulation/001.png,poke_insulation,1,0.857506513595581
2,data/mvtec_ad/cable/test/bent_wire/002.png,bent_wire,1,0.855930507183075
54,data/mvtec_ad/cable/test/cut_outer_insulation/004.png,cut_outer_insulation,1,0.8553997278213501
28,data/mvtec_ad/cable/test/combined/003.png,combined,1,0.8541198372840881
49,data/mvtec_ad/cable/test/cut_inner_insulation/013.png,cut_inner_insulation,1,0.8528665900230408
8,data/mvtec_ad/cable/test/bent_wire/008.png,bent_wire,1,0.8499087691307068
140,data/mvtec_ad/cable/test/poke_insulation/000.png,poke_insulation,1,0.8496850728988647
149,data/mvtec_ad/cable/test/poke_insulation/009.png,poke_insulation,1,0.849556565284729
53,data/mvtec_ad/cable/test/cut_outer_insulation/003.png,cut_outer_insulation,1,0.8460263013839722
22,data/mvtec_ad/cable/test/cable_swap/009.png,cable_swap,1,0.8429555296897888
143,data/mvtec_ad/cable/test/poke_insulation/003.png,poke_insulation,1,0.8414681553840637
41,data/mvtec_ad/cable/test/cut_inner_insulation/005.png,cut_inner_insulation,1,0.8388351202011108
34,data/mvtec_ad/cable/test/combined/009.png,combined,1,0.8380724787712097
138,data/mvtec_ad/cable/test/missing_wire/008.png,missing_wire,1,0.8349742889404297
144,data/mvtec_ad/cable/test/poke_insulation/004.png,poke_insulation,1,0.8330603837966919
135,data/mvtec_ad/cable/test/missing_wire/005.png,missing_wire,1,0.829349160194397
146,data/mvtec_ad/cable/test/poke_insulation/006.png,poke_insulation,1,0.8240497708320618
133,data/mvtec_ad/cable/test/missing_wire/003.png,missing_wire,1,0.8204622864723206
19,data/mvtec_ad/cable/test/cable_swap/006.png,cable_swap,1,0.8198078870773315
15,data/mvtec_ad/cable/test/cable_swap/002.png,cable_swap,1,0.8179397583007812
24,data/mvtec_ad/cable/test/cable_swap/011.png,cable_swap,1,0.814415454864502
139,data/mvtec_ad/cable/test/missing_wire/009.png,missing_wire,1,0.8141778111457825
134,data/mvtec_ad/cable/test/missing_wire/004.png,missing_wire,1,0.8132992386817932
142,data/mvtec_ad/cable/test/poke_insulation/002.png,poke_insulation,1,0.8106144666671753
103,data/mvtec_ad/cable/test/good/043.png,good,0,0.8015605807304382
136,data/mvtec_ad/cable/test/missing_wire/006.png,missing_wire,1,0.7988162636756897
17,data/mvtec_ad/cable/test/cable_swap/004.png,cable_swap,1,0.7937020063400269
32,data/mvtec_ad/cable/test/combined/007.png,combined,1,0.7931554317474365
21,data/mvtec_ad/cable/test/cable_swap/008.png,cable_swap,1,0.779624879360199
132,data/mvtec_ad/cable/test/missing_wire/002.png,missing_wire,1,0.7792596220970154
60,data/mvtec_ad/cable/test/good/000.png,good,0,0.77845698595047
14,data/mvtec_ad/cable/test/cable_swap/001.png,cable_swap,1,0.7784348130226135
96,data/mvtec_ad/cable/test/good/036.png,good,0,0.776599109172821
20,data/mvtec_ad/cable/test/cable_swap/007.png,cable_swap,1,0.77382892370224
131,data/mvtec_ad/cable/test/missing_wire/001.png,missing_wire,1,0.7682905793190002
116,data/mvtec_ad/cable/test/good/056.png,good,0,0.7679010033607483
137,data/mvtec_ad/cable/test/missing_wire/007.png,missing_wire,1,0.7620812058448792
130,data/mvtec_ad/cable/test/missing_wire/000.png,missing_wire,1,0.7598668336868286
111,data/mvtec_ad/cable/test/good/051.png,good,0,0.7588914036750793
112,data/mvtec_ad/cable/test/good/052.png,good,0,0.7585840225219727
117,data/mvtec_ad/cable/test/good/057.png,good,0,0.7584024667739868
67,data/mvtec_ad/cable/test/good/007.png,good,0,0.7580487132072449
100,data/mvtec_ad/cable/test/good/040.png,good,0,0.7555782198905945
23,data/mvtec_ad/cable/test/cable_swap/010.png,cable_swap,1,0.755246102809906
16,data/mvtec_ad/cable/test/cable_swap/003.png,cable_swap,1,0.75455641746521
73,data/mvtec_ad/cable/test/good/013.png,good,0,0.7530614733695984
94,data/mvtec_ad/cable/test/good/034.png,good,0,0.7521457076072693
18,data/mvtec_ad/cable/test/cable_swap/005.png,cable_swap,1,0.7512372732162476
98,data/mvtec_ad/cable/test/good/038.png,good,0,0.7502073645591736
66,data/mvtec_ad/cable/test/good/006.png,good,0,0.7476698756217957
13,data/mvtec_ad/cable/test/cable_swap/000.png,cable_swap,1,0.7464869618415833
97,data/mvtec_ad/cable/test/good/037.png,good,0,0.7454432249069214
71,data/mvtec_ad/cable/test/good/011.png,good,0,0.7349821925163269
75,data/mvtec_ad/cable/test/good/015.png,good,0,0.7342111468315125
79,data/mvtec_ad/cable/test/good/019.png,good,0,0.7328763008117676
62,data/mvtec_ad/cable/test/good/002.png,good,0,0.7316185235977173
69,data/mvtec_ad/cable/test/good/009.png,good,0,0.7309491038322449
114,data/mvtec_ad/cable/test/good/054.png,good,0,0.7307988405227661
109,data/mvtec_ad/cable/test/good/049.png,good,0,0.728366494178772
72,data/mvtec_ad/cable/test/good/012.png,good,0,0.7280935049057007
90,data/mvtec_ad/cable/test/good/030.png,good,0,0.726582944393158
110,data/mvtec_ad/cable/test/good/050.png,good,0,0.725836455821991
74,data/mvtec_ad/cable/test/good/014.png,good,0,0.7243951559066772
65,data/mvtec_ad/cable/test/good/005.png,good,0,0.7239777445793152
68,data/mvtec_ad/cable/test/good/008.png,good,0,0.7236871123313904
88,data/mvtec_ad/cable/test/good/028.png,good,0,0.7230969071388245
92,data/mvtec_ad/cable/test/good/032.png,good,0,0.7230100631713867
82,data/mvtec_ad/cable/test/good/022.png,good,0,0.7220444679260254
95,data/mvtec_ad/cable/test/good/035.png,good,0,0.7181308269500732
91,data/mvtec_ad/cable/test/good/031.png,good,0,0.7163599133491516
78,data/mvtec_ad/cable/test/good/018.png,good,0,0.715911328792572
64,data/mvtec_ad/cable/test/good/004.png,good,0,0.7153432965278625
102,data/mvtec_ad/cable/test/good/042.png,good,0,0.7148314714431763
93,data/mvtec_ad/cable/test/good/033.png,good,0,0.7132282257080078
107,data/mvtec_ad/cable/test/good/047.png,good,0,0.712803065776825
61,data/mvtec_ad/cable/test/good/001.png,good,0,0.712469756603241
113,data/mvtec_ad/cable/test/good/053.png,good,0,0.7119995951652527
81,data/mvtec_ad/cable/test/good/021.png,good,0,0.711510181427002
80,data/mvtec_ad/cable/test/good/020.png,good,0,0.7113439440727234
70,data/mvtec_ad/cable/test/good/010.png,good,0,0.7071924805641174
108,data/mvtec_ad/cable/test/good/048.png,good,0,0.7059141993522644
115,data/mvtec_ad/cable/test/good/055.png,good,0,0.7058947682380676
101,data/mvtec_ad/cable/test/good/041.png,good,0,0.7010071873664856
76,data/mvtec_ad/cable/test/good/016.png,good,0,0.7009487152099609
99,data/mvtec_ad/cable/test/good/039.png,good,0,0.6986792683601379
83,data/mvtec_ad/cable/test/good/023.png,good,0,0.6983627676963806
86,data/mvtec_ad/cable/test/good/026.png,good,0,0.697281539440155
89,data/mvtec_ad/cable/test/good/029.png,good,0,0.6968021392822266
84,data/mvtec_ad/cable/test/good/024.png,good,0,0.695094645023346
77,data/mvtec_ad/cable/test/good/017.png,good,0,0.6907314658164978
104,data/mvtec_ad/cable/test/good/044.png,good,0,0.6891669034957886
85,data/mvtec_ad/cable/test/good/025.png,good,0,0.6890066862106323
105,data/mvtec_ad/cable/test/good/045.png,good,0,0.6798485517501831
87,data/mvtec_ad/cable/test/good/027.png,good,0,0.6782526969909668
106,data/mvtec_ad/cable/test/good/046.png,good,0,0.6747254729270935
63,data/mvtec_ad/cable/test/good/003.png,good,0,0.6514254808425903
