sample_index,image_path,defect_type,label,image_score,image_h,image_w,mask_positive_pixels
76,data/mvtec_ad/screw/test/scratch_head/011.png,scratch_head,1,0.01307959295809269,1024,1024,2801
10,data/mvtec_ad/screw/test/good/010.png,good,0,0.013076038099825382,1024,1024,0
25,data/mvtec_ad/screw/test/good/025.png,good,0,0.013043113052845001,1024,1024,0
68,data/mvtec_ad/screw/test/scratch_head/003.png,scratch_head,1,0.013019938953220844,1024,1024,1741
95,data/mvtec_ad/screw/test/scratch_neck/006.png,scratch_neck,1,0.013019581325352192,1024,1024,4725
92,data/mvtec_ad/screw/test/scratch_neck/003.png,scratch_neck,1,0.01301063783466816,1024,1024,2614
71,data/mvtec_ad/screw/test/scratch_head/006.png,scratch_head,1,0.01300257258117199,1024,1024,2586
79,data/mvtec_ad/screw/test/scratch_head/014.png,scratch_head,1,0.013002196326851845,1024,1024,2388
31,data/mvtec_ad/screw/test/good/031.png,good,0,0.012988503091037273,1024,1024,0
113,data/mvtec_ad/screw/test/scratch_neck/024.png,scratch_neck,1,0.012988124042749405,1024,1024,3240
53,data/mvtec_ad/screw/test/manipulated_front/012.png,manipulated_front,1,0.012973496690392494,1024,1024,1695
97,data/mvtec_ad/screw/test/scratch_neck/008.png,scratch_neck,1,0.012966562062501907,1024,1024,4567
82,data/mvtec_ad/screw/test/scratch_head/017.png,scratch_head,1,0.012962422333657742,1024,1024,2511
63,data/mvtec_ad/screw/test/manipulated_front/022.png,manipulated_front,1,0.012950967997312546,1024,1024,1506
39,data/mvtec_ad/screw/test/good/039.png,good,0,0.01294624898582697,1024,1024,0
16,data/mvtec_ad/screw/test/good/016.png,good,0,0.01293452549725771,1024,1024,0
75,data/mvtec_ad/screw/test/scratch_head/010.png,scratch_head,1,0.012934094294905663,1024,1024,2213
157,data/mvtec_ad/screw/test/thread_top/020.png,thread_top,1,0.012907330878078938,1024,1024,6790
34,data/mvtec_ad/screw/test/good/034.png,good,0,0.012883787974715233,1024,1024,0
33,data/mvtec_ad/screw/test/good/033.png,good,0,0.0128493532538414,1024,1024,0
3,data/mvtec_ad/screw/test/good/003.png,good,0,0.012845560908317566,1024,1024,0
23,data/mvtec_ad/screw/test/good/023.png,good,0,0.012798325158655643,1024,1024,0
8,data/mvtec_ad/screw/test/good/008.png,good,0,0.01279748696833849,1024,1024,0
147,data/mvtec_ad/screw/test/thread_top/010.png,thread_top,1,0.01279273722320795,1024,1024,5418
116,data/mvtec_ad/screw/test/thread_side/002.png,thread_side,1,0.012790410779416561,1024,1024,2302
18,data/mvtec_ad/screw/test/good/018.png,good,0,0.012768158689141273,1024,1024,0
99,data/mvtec_ad/screw/test/scratch_neck/010.png,scratch_neck,1,0.01276074443012476,1024,1024,4609
43,data/mvtec_ad/screw/test/manipulated_front/002.png,manipulated_front,1,0.012760428711771965,1024,1024,2520
126,data/mvtec_ad/screw/test/thread_side/012.png,thread_side,1,0.012736303731799126,1024,1024,4231
88,data/mvtec_ad/screw/test/scratch_head/023.png,scratch_head,1,0.012725310400128365,1024,1024,2444
72,data/mvtec_ad/screw/test/scratch_head/007.png,scratch_head,1,0.012724542990326881,1024,1024,2707
26,data/mvtec_ad/screw/test/good/026.png,good,0,0.012717039324343204,1024,1024,0
87,data/mvtec_ad/screw/test/scratch_head/022.png,scratch_head,1,0.012671070173382759,1024,1024,1402
38,data/mvtec_ad/screw/test/good/038.png,good,0,0.012625288218259811,1024,1024,0
151,data/mvtec_ad/screw/test/thread_top/014.png,thread_top,1,0.012609831988811493,1024,1024,4905
55,data/mvtec_ad/screw/test/manipulated_front/014.png,manipulated_front,1,0.012604341842234135,1024,1024,3315
149,data/mvtec_ad/screw/test/thread_top/012.png,thread_top,1,0.012602968141436577,1024,1024,1275
40,data/mvtec_ad/screw/test/good/040.png,good,0,0.012602109462022781,1024,1024,0
106,data/mvtec_ad/screw/test/scratch_neck/017.png,scratch_neck,1,0.012590506114065647,1024,1024,3813
28,data/mvtec_ad/screw/test/good/028.png,good,0,0.012580601498484612,1024,1024,0
67,data/mvtec_ad/screw/test/scratch_head/002.png,scratch_head,1,0.01256816927343607,1024,1024,3012
65,data/mvtec_ad/screw/test/scratch_head/000.png,scratch_head,1,0.012563904747366905,1024,1024,2767
27,data/mvtec_ad/screw/test/good/027.png,good,0,0.012562183663249016,1024,1024,0
115,data/mvtec_ad/screw/test/thread_side/001.png,thread_side,1,0.012555981054902077,1024,1024,6009
132,data/mvtec_ad/screw/test/thread_side/018.png,thread_side,1,0.012520000338554382,1024,1024,2424
148,data/mvtec_ad/screw/test/thread_top/011.png,thread_top,1,0.012513980269432068,1024,1024,5075
21,data/mvtec_ad/screw/test/good/021.png,good,0,0.0125102698802948,1024,1024,0
9,data/mvtec_ad/screw/test/good/009.png,good,0,0.012504646554589272,1024,1024,0
46,data/mvtec_ad/screw/test/manipulated_front/005.png,manipulated_front,1,0.012499026022851467,1024,1024,3304
137,data/mvtec_ad/screw/test/thread_top/000.png,thread_top,1,0.012497518211603165,1024,1024,6803
155,data/mvtec_ad/screw/test/thread_top/018.png,thread_top,1,0.012468842789530754,1024,1024,5585
100,data/mvtec_ad/screw/test/scratch_neck/011.png,scratch_neck,1,0.012461363337934017,1024,1024,1637
60,data/mvtec_ad/screw/test/manipulated_front/019.png,manipulated_front,1,0.012461025267839432,1024,1024,1771
62,data/mvtec_ad/screw/test/manipulated_front/021.png,manipulated_front,1,0.012458867393434048,1024,1024,1537
91,data/mvtec_ad/screw/test/scratch_neck/002.png,scratch_neck,1,0.012446362525224686,1024,1024,2926
103,data/mvtec_ad/screw/test/scratch_neck/014.png,scratch_neck,1,0.01242440938949585,1024,1024,2981
111,data/mvtec_ad/screw/test/scratch_neck/022.png,scratch_neck,1,0.012385223992168903,1024,1024,1033
150,data/mvtec_ad/screw/test/thread_top/013.png,thread_top,1,0.012377000413835049,1024,1024,3005
57,data/mvtec_ad/screw/test/manipulated_front/016.png,manipulated_front,1,0.012368684634566307,1024,1024,7016
110,data/mvtec_ad/screw/test/scratch_neck/021.png,scratch_neck,1,0.012365151196718216,1024,1024,2687
108,data/mvtec_ad/screw/test/scratch_neck/019.png,scratch_neck,1,0.012345058843493462,1024,1024,4108
128,data/mvtec_ad/screw/test/thread_side/014.png,thread_side,1,0.012325787916779518,1024,1024,2720
154,data/mvtec_ad/screw/test/thread_top/017.png,thread_top,1,0.012321853078901768,1024,1024,1161
94,data/mvtec_ad/screw/test/scratch_neck/005.png,scratch_neck,1,0.012318193912506104,1024,1024,2145
12,data/mvtec_ad/screw/test/good/012.png,good,0,0.01231732964515686,1024,1024,0
142,data/mvtec_ad/screw/test/thread_top/005.png,thread_top,1,0.012310152873396873,1024,1024,10599
36,data/mvtec_ad/screw/test/good/036.png,good,0,0.012291936203837395,1024,1024,0
84,data/mvtec_ad/screw/test/scratch_head/019.png,scratch_head,1,0.012247585691511631,1024,1024,2618
77,data/mvtec_ad/screw/test/scratch_head/012.png,scratch_head,1,0.012246625497937202,1024,1024,3541
51,data/mvtec_ad/screw/test/manipulated_front/010.png,manipulated_front,1,0.01224543061107397,1024,1024,3690
69,data/mvtec_ad/screw/test/scratch_head/004.png,scratch_head,1,0.012229621410369873,1024,1024,2981
81,data/mvtec_ad/screw/test/scratch_head/016.png,scratch_head,1,0.0122237429022789,1024,1024,2091
44,data/mvtec_ad/screw/test/manipulated_front/003.png,manipulated_front,1,0.012185528874397278,1024,1024,4826
146,data/mvtec_ad/screw/test/thread_top/009.png,thread_top,1,0.012175146490335464,1024,1024,4056
86,data/mvtec_ad/screw/test/scratch_head/021.png,scratch_head,1,0.012174430303275585,1024,1024,2066
156,data/mvtec_ad/screw/test/thread_top/019.png,thread_top,1,0.012171383947134018,1024,1024,7792
145,data/mvtec_ad/screw/test/thread_top/008.png,thread_top,1,0.012168142944574356,1024,1024,5620
45,data/mvtec_ad/screw/test/manipulated_front/004.png,manipulated_front,1,0.012167816050350666,1024,1024,2245
93,data/mvtec_ad/screw/test/scratch_neck/004.png,scratch_neck,1,0.012167666107416153,1024,1024,3823
17,data/mvtec_ad/screw/test/good/017.png,good,0,0.012166138738393784,1024,1024,0
61,data/mvtec_ad/screw/test/manipulated_front/020.png,manipulated_front,1,0.012123988941311836,1024,1024,1359
37,data/mvtec_ad/screw/test/good/037.png,good,0,0.012116577476263046,1024,1024,0
11,data/mvtec_ad/screw/test/good/011.png,good,0,0.012101521715521812,1024,1024,0
0,data/mvtec_ad/screw/test/good/000.png,good,0,0.012085300870239735,1024,1024,0
123,data/mvtec_ad/screw/test/thread_side/009.png,thread_side,1,0.012080401182174683,1024,1024,2577
98,data/mvtec_ad/screw/test/scratch_neck/009.png,scratch_neck,1,0.01207425445318222,1024,1024,2582
109,data/mvtec_ad/screw/test/scratch_neck/020.png,scratch_neck,1,0.012067737057805061,1024,1024,7369
66,data/mvtec_ad/screw/test/scratch_head/001.png,scratch_head,1,0.012065154500305653,1024,1024,3019
107,data/mvtec_ad/screw/test/scratch_neck/018.png,scratch_neck,1,0.012065003626048565,1024,1024,3269
64,data/mvtec_ad/screw/test/manipulated_front/023.png,manipulated_front,1,0.011995457112789154,1024,1024,2523
144,data/mvtec_ad/screw/test/thread_top/007.png,thread_top,1,0.011987926438450813,1024,1024,6834
159,data/mvtec_ad/screw/test/thread_top/022.png,thread_top,1,0.011985305696725845,1024,1024,4004
101,data/mvtec_ad/screw/test/scratch_neck/012.png,scratch_neck,1,0.011966179125010967,1024,1024,3583
121,data/mvtec_ad/screw/test/thread_side/007.png,thread_side,1,0.011960446834564209,1024,1024,3887
42,data/mvtec_ad/screw/test/manipulated_front/001.png,manipulated_front,1,0.011945035308599472,1024,1024,2866
32,data/mvtec_ad/screw/test/good/032.png,good,0,0.011942138895392418,1024,1024,0
120,data/mvtec_ad/screw/test/thread_side/006.png,thread_side,1,0.011938856914639473,1024,1024,4696
41,data/mvtec_ad/screw/test/manipulated_front/000.png,manipulated_front,1,0.011927686631679535,1024,1024,3806
85,data/mvtec_ad/screw/test/scratch_head/020.png,scratch_head,1,0.011922894045710564,1024,1024,2465
54,data/mvtec_ad/screw/test/manipulated_front/013.png,manipulated_front,1,0.011922651901841164,1024,1024,3133
153,data/mvtec_ad/screw/test/thread_top/016.png,thread_top,1,0.011921996250748634,1024,1024,4124
133,data/mvtec_ad/screw/test/thread_side/019.png,thread_side,1,0.01191958598792553,1024,1024,1207
58,data/mvtec_ad/screw/test/manipulated_front/017.png,manipulated_front,1,0.011896755546331406,1024,1024,1443
139,data/mvtec_ad/screw/test/thread_top/002.png,thread_top,1,0.011896122246980667,1024,1024,6084
129,data/mvtec_ad/screw/test/thread_side/015.png,thread_side,1,0.01186631340533495,1024,1024,2977
127,data/mvtec_ad/screw/test/thread_side/013.png,thread_side,1,0.011855969205498695,1024,1024,1685
130,data/mvtec_ad/screw/test/thread_side/016.png,thread_side,1,0.011847581714391708,1024,1024,5564
20,data/mvtec_ad/screw/test/good/020.png,good,0,0.011840336956083775,1024,1024,0
135,data/mvtec_ad/screw/test/thread_side/021.png,thread_side,1,0.011829109862446785,1024,1024,3364
59,data/mvtec_ad/screw/test/manipulated_front/018.png,manipulated_front,1,0.01180389802902937,1024,1024,2756
50,data/mvtec_ad/screw/test/manipulated_front/009.png,manipulated_front,1,0.011800835840404034,1024,1024,6709
143,data/mvtec_ad/screw/test/thread_top/006.png,thread_top,1,0.011788715608417988,1024,1024,7649
158,data/mvtec_ad/screw/test/thread_top/021.png,thread_top,1,0.011782212182879448,1024,1024,5326
6,data/mvtec_ad/screw/test/good/006.png,good,0,0.011763298884034157,1024,1024,0
118,data/mvtec_ad/screw/test/thread_side/004.png,thread_side,1,0.011716080829501152,1024,1024,1460
112,data/mvtec_ad/screw/test/scratch_neck/023.png,scratch_neck,1,0.011699244379997253,1024,1024,1717
24,data/mvtec_ad/screw/test/good/024.png,good,0,0.011697736568748951,1024,1024,0
117,data/mvtec_ad/screw/test/thread_side/003.png,thread_side,1,0.011640263721346855,1024,1024,2047
122,data/mvtec_ad/screw/test/thread_side/008.png,thread_side,1,0.011609252542257309,1024,1024,2757
119,data/mvtec_ad/screw/test/thread_side/005.png,thread_side,1,0.011590640991926193,1024,1024,2721
89,data/mvtec_ad/screw/test/scratch_neck/000.png,scratch_neck,1,0.01156908180564642,1024,1024,2810
90,data/mvtec_ad/screw/test/scratch_neck/001.png,scratch_neck,1,0.011560897342860699,1024,1024,7445
56,data/mvtec_ad/screw/test/manipulated_front/015.png,manipulated_front,1,0.011508852243423462,1024,1024,4777
136,data/mvtec_ad/screw/test/thread_side/022.png,thread_side,1,0.01150475163012743,1024,1024,3904
47,data/mvtec_ad/screw/test/manipulated_front/006.png,manipulated_front,1,0.01145701203495264,1024,1024,3633
134,data/mvtec_ad/screw/test/thread_side/020.png,thread_side,1,0.011404711753129959,1024,1024,1601
52,data/mvtec_ad/screw/test/manipulated_front/011.png,manipulated_front,1,0.011400539427995682,1024,1024,3133
2,data/mvtec_ad/screw/test/good/002.png,good,0,0.011290853843092918,1024,1024,0
141,data/mvtec_ad/screw/test/thread_top/004.png,thread_top,1,0.011265014298260212,1024,1024,6696
1,data/mvtec_ad/screw/test/good/001.png,good,0,0.011262184008955956,1024,1024,0
48,data/mvtec_ad/screw/test/manipulated_front/007.png,manipulated_front,1,0.011233597993850708,1024,1024,4911
124,data/mvtec_ad/screw/test/thread_side/010.png,thread_side,1,0.011155989952385426,1024,1024,3097
140,data/mvtec_ad/screw/test/thread_top/003.png,thread_top,1,0.011033248156309128,1024,1024,4646
