sample_index,image_path,defect_type,label,image_score,feature_score,ae_score,image_h,image_w,mask_positive_pixels,feature_weight,ae_weight
75,data/mvtec_ad/capsule/test/poke/007.png,poke,1,0.9494491815567015,0.6702195405960083,0.0120196752250194,1000,1000,695,0.5,0.5
36,data/mvtec_ad/capsule/test/faulty_imprint/013.png,faulty_imprint,1,0.9465008974075316,0.6498821973800659,0.0111222760751843,1000,1000,3112,0.5,0.5
55,data/mvtec_ad/capsule/test/good/010.png,good,0,0.9447144865989684,0.5025413036346436,0.0126471575349569,1000,1000,0,0.5,0.5
0,data/mvtec_ad/capsule/test/crack/000.png,crack,1,0.941475510597229,0.6163994669914246,0.0114824566990137,1000,1000,2494,0.5,0.5
12,data/mvtec_ad/capsule/test/crack/012.png,crack,1,0.941342294216156,0.8760596513748169,0.01277288608253,1000,1000,3416,0.5,0.5
2,data/mvtec_ad/capsule/test/crack/002.png,crack,1,0.9401483535766602,0.7386424541473389,0.012997418642044,1000,1000,2118,0.5,0.5
18,data/mvtec_ad/capsule/test/crack/018.png,crack,1,0.9394851922988892,0.8368392586708069,0.0125132370740175,1000,1000,2820,0.5,0.5
11,data/mvtec_ad/capsule/test/crack/011.png,crack,1,0.93217271566391,0.8874179720878601,0.0131686218082904,1000,1000,5428,0.5,0.5
119,data/mvtec_ad/capsule/test/squeeze/007.png,squeeze,1,0.9213998317718506,0.8443266749382019,0.0158900711685419,1000,1000,66178,0.5,0.5
9,data/mvtec_ad/capsule/test/crack/009.png,crack,1,0.9203795790672302,0.7486802935600281,0.0129054272547364,1000,1000,5359,0.5,0.5
76,data/mvtec_ad/capsule/test/poke/008.png,poke,1,0.91767418384552,0.8886561989784241,0.0127906948328018,1000,1000,5162,0.5,0.5
114,data/mvtec_ad/capsule/test/squeeze/002.png,squeeze,1,0.9171994924545288,0.6539539098739624,0.0144858630374073,1000,1000,1881,0.5,0.5
20,data/mvtec_ad/capsule/test/crack/020.png,crack,1,0.9098446369171144,0.6970292925834656,0.0117360427975654,1000,1000,684,0.5,0.5
127,data/mvtec_ad/capsule/test/squeeze/015.png,squeeze,1,0.9077712297439576,0.911659836769104,0.0156262908130884,1000,1000,23973,0.5,0.5
106,data/mvtec_ad/capsule/test/scratch/017.png,scratch,1,0.9028605818748474,0.5079569220542908,0.0110322590917348,1000,1000,4649,0.5,0.5
25,data/mvtec_ad/capsule/test/faulty_imprint/002.png,faulty_imprint,1,0.8761725425720215,0.5691583752632141,0.0117054274305701,1000,1000,2789,0.5,0.5
30,data/mvtec_ad/capsule/test/faulty_imprint/007.png,faulty_imprint,1,0.8659950494766235,0.6086905598640442,0.0121984723955392,1000,1000,2771,0.5,0.5
102,data/mvtec_ad/capsule/test/scratch/013.png,scratch,1,0.8591905832290649,0.5968602895736694,0.0122714824974536,1000,1000,3090,0.5,0.5
117,data/mvtec_ad/capsule/test/squeeze/005.png,squeeze,1,0.8579664826393127,0.7446174025535583,0.0133902169764041,1000,1000,5820,0.5,0.5
37,data/mvtec_ad/capsule/test/faulty_imprint/014.png,faulty_imprint,1,0.8528337478637695,0.6052364706993103,0.0126694673672318,1000,1000,5727,0.5,0.5
21,data/mvtec_ad/capsule/test/crack/021.png,crack,1,0.8472540378570557,0.5953951478004456,0.0119457617402076,1000,1000,371,0.5,0.5
57,data/mvtec_ad/capsule/test/good/012.png,good,0,0.8462252616882324,0.4501155912876129,0.0130358962342143,1000,1000,0,0.5,0.5
92,data/mvtec_ad/capsule/test/scratch/003.png,scratch,1,0.8453564047813416,0.5530044436454773,0.0134000871330499,1000,1000,8001,0.5,0.5
121,data/mvtec_ad/capsule/test/squeeze/009.png,squeeze,1,0.83885657787323,0.8207029700279236,0.0164539627730846,1000,1000,48392,0.5,0.5
67,data/mvtec_ad/capsule/test/good/022.png,good,0,0.8372251987457275,0.4648427367210388,0.0121222734451293,1000,1000,0,0.5,0.5
22,data/mvtec_ad/capsule/test/crack/022.png,crack,1,0.8335258960723877,0.579163134098053,0.011463776230812,1000,1000,731,0.5,0.5
87,data/mvtec_ad/capsule/test/poke/019.png,poke,1,0.8321936726570129,0.5576522350311279,0.0121288672089576,1000,1000,2135,0.5,0.5
51,data/mvtec_ad/capsule/test/good/006.png,good,0,0.8314955234527588,0.635549008846283,0.0134826591238379,1000,1000,0,0.5,0.5
41,data/mvtec_ad/capsule/test/faulty_imprint/018.png,faulty_imprint,1,0.8277325630187988,0.6184757947921753,0.0123201441019773,1000,1000,2149,0.5,0.5
103,data/mvtec_ad/capsule/test/scratch/014.png,scratch,1,0.826216459274292,0.7198899388313293,0.0118357110768556,1000,1000,15261,0.5,0.5
23,data/mvtec_ad/capsule/test/faulty_imprint/000.png,faulty_imprint,1,0.8186023235321045,0.5693715214729309,0.01153065264225,1000,1000,2672,0.5,0.5
47,data/mvtec_ad/capsule/test/good/002.png,good,0,0.8170446753501892,0.5149248242378235,0.0133166247978806,1000,1000,0,0.5,0.5
19,data/mvtec_ad/capsule/test/crack/019.png,crack,1,0.8167446851730347,0.7184479832649231,0.0124318674206733,1000,1000,2759,0.5,0.5
38,data/mvtec_ad/capsule/test/faulty_imprint/015.png,faulty_imprint,1,0.8167033195495605,0.582082986831665,0.0125819956883788,1000,1000,2001,0.5,0.5
94,data/mvtec_ad/capsule/test/scratch/005.png,scratch,1,0.8159885406494141,0.5571277141571045,0.011756282299757,1000,1000,2965,0.5,0.5
118,data/mvtec_ad/capsule/test/squeeze/006.png,squeeze,1,0.8144453763961792,0.8609135150909424,0.0135055594146251,1000,1000,70635,0.5,0.5
112,data/mvtec_ad/capsule/test/squeeze/000.png,squeeze,1,0.8133596777915955,0.8913899660110474,0.0144442301243543,1000,1000,76945,0.5,0.5
29,data/mvtec_ad/capsule/test/faulty_imprint/006.png,faulty_imprint,1,0.8079476356506348,0.552192747592926,0.0128074409440159,1000,1000,2705,0.5,0.5
104,data/mvtec_ad/capsule/test/scratch/015.png,scratch,1,0.8077280521392822,0.7582184672355652,0.0121043641120195,1000,1000,12196,0.5,0.5
110,data/mvtec_ad/capsule/test/scratch/021.png,scratch,1,0.8057281970977783,0.5274012684822083,0.0120795425027608,1000,1000,4301,0.5,0.5
126,data/mvtec_ad/capsule/test/squeeze/014.png,squeeze,1,0.8037174940109253,0.7995561361312866,0.0157287381589412,1000,1000,80787,0.5,0.5
86,data/mvtec_ad/capsule/test/poke/018.png,poke,1,0.8032760620117188,0.7214195728302002,0.0110356071963906,1000,1000,2276,0.5,0.5
78,data/mvtec_ad/capsule/test/poke/010.png,poke,1,0.8031267523765564,0.5404698848724365,0.0119945695623755,1000,1000,1960,0.5,0.5
58,data/mvtec_ad/capsule/test/good/013.png,good,0,0.7952366471290588,0.4622142314910888,0.0112807024270296,1000,1000,0,0.5,0.5
98,data/mvtec_ad/capsule/test/scratch/009.png,scratch,1,0.7934354543685913,0.5546178817749023,0.0129486033692955,1000,1000,9587,0.5,0.5
96,data/mvtec_ad/capsule/test/scratch/007.png,scratch,1,0.7927645444869995,0.6220918893814087,0.0123384017497301,1000,1000,5954,0.5,0.5
45,data/mvtec_ad/capsule/test/good/000.png,good,0,0.7906604409217834,0.5176638960838318,0.0117108263075351,1000,1000,0,0.5,0.5
56,data/mvtec_ad/capsule/test/good/011.png,good,0,0.7886226177215576,0.5566924214363098,0.0111620854586362,1000,1000,0,0.5,0.5
85,data/mvtec_ad/capsule/test/poke/017.png,poke,1,0.788162112236023,0.6379860043525696,0.0111135076731443,1000,1000,1274,0.5,0.5
27,data/mvtec_ad/capsule/test/faulty_imprint/004.png,faulty_imprint,1,0.7853070497512817,0.7258938550949097,0.0110374074429273,1000,1000,41291,0.5,0.5
74,data/mvtec_ad/capsule/test/poke/006.png,poke,1,0.784333348274231,0.5738855004310608,0.0121695455163717,1000,1000,1607,0.5,0.5
113,data/mvtec_ad/capsule/test/squeeze/001.png,squeeze,1,0.7838125824928284,0.82138592004776,0.0164497587829828,1000,1000,50215,0.5,0.5
83,data/mvtec_ad/capsule/test/poke/015.png,poke,1,0.7831951379776001,0.6772089004516602,0.0117809940129518,1000,1000,4295,0.5,0.5
5,data/mvtec_ad/capsule/test/crack/005.png,crack,1,0.7726984024047852,0.6153230667114258,0.0115056596696376,1000,1000,4351,0.5,0.5
26,data/mvtec_ad/capsule/test/faulty_imprint/003.png,faulty_imprint,1,0.772074282169342,0.6128847599029541,0.0121767716482281,1000,1000,1992,0.5,0.5
80,data/mvtec_ad/capsule/test/poke/012.png,poke,1,0.7685706615447998,0.6544850468635559,0.0124041652306914,1000,1000,2906,0.5,0.5
125,data/mvtec_ad/capsule/test/squeeze/013.png,squeeze,1,0.7674816846847534,0.7759861946105957,0.0142557024955749,1000,1000,21950,0.5,0.5
124,data/mvtec_ad/capsule/test/squeeze/012.png,squeeze,1,0.7650055289268494,0.7076193690299988,0.0139648513868451,1000,1000,64136,0.5,0.5
52,data/mvtec_ad/capsule/test/good/007.png,good,0,0.7644902467727661,0.5421188473701477,0.0146094094961881,1000,1000,0,0.5,0.5
16,data/mvtec_ad/capsule/test/crack/016.png,crack,1,0.7609827518463135,0.5646175146102905,0.0119974315166473,1000,1000,1993,0.5,0.5
31,data/mvtec_ad/capsule/test/faulty_imprint/008.png,faulty_imprint,1,0.7587938904762268,0.6035028100013733,0.0121698044240474,1000,1000,3014,0.5,0.5
59,data/mvtec_ad/capsule/test/good/014.png,good,0,0.7576375007629395,0.5720075368881226,0.0120036471635103,1000,1000,0,0.5,0.5
13,data/mvtec_ad/capsule/test/crack/013.png,crack,1,0.7562388181686401,0.8296839594841003,0.0118525391444563,1000,1000,903,0.5,0.5
100,data/mvtec_ad/capsule/test/scratch/011.png,scratch,1,0.7540085315704346,0.6543199419975281,0.0117435939610004,1000,1000,6366,0.5,0.5
64,data/mvtec_ad/capsule/test/good/019.png,good,0,0.7521368265151978,0.6250675320625305,0.0161465015262365,1000,1000,0,0.5,0.5
42,data/mvtec_ad/capsule/test/faulty_imprint/019.png,faulty_imprint,1,0.7492278814315796,0.4724221527576446,0.0112421009689569,1000,1000,1627,0.5,0.5
101,data/mvtec_ad/capsule/test/scratch/012.png,scratch,1,0.74871826171875,0.6477474570274353,0.0120111498981714,1000,1000,4424,0.5,0.5
120,data/mvtec_ad/capsule/test/squeeze/008.png,squeeze,1,0.7485799789428711,0.8097281455993652,0.0134341949597001,1000,1000,31191,0.5,0.5
111,data/mvtec_ad/capsule/test/scratch/022.png,scratch,1,0.7458057999610901,0.7971168756484985,0.0116790058091282,1000,1000,14396,0.5,0.5
43,data/mvtec_ad/capsule/test/faulty_imprint/020.png,faulty_imprint,1,0.7450079917907715,0.6525892019271851,0.0122586349025368,1000,1000,3458,0.5,0.5
39,data/mvtec_ad/capsule/test/faulty_imprint/016.png,faulty_imprint,1,0.7438012957572937,0.5840286016464233,0.0109913079068064,1000,1000,2247,0.5,0.5
66,data/mvtec_ad/capsule/test/good/021.png,good,0,0.7396341562271118,0.6318151950836182,0.0129109360277652,1000,1000,0,0.5,0.5
128,data/mvtec_ad/capsule/test/squeeze/016.png,squeeze,1,0.7351477146148682,0.8219302296638489,0.0132873440161347,1000,1000,80278,0.5,0.5
107,data/mvtec_ad/capsule/test/scratch/018.png,scratch,1,0.7325235605239868,0.7440085411071777,0.0119891948997974,1000,1000,5811,0.5,0.5
24,data/mvtec_ad/capsule/test/faulty_imprint/001.png,faulty_imprint,1,0.731390118598938,0.5541076064109802,0.0117445737123489,1000,1000,2289,0.5,0.5
91,data/mvtec_ad/capsule/test/scratch/002.png,scratch,1,0.7310923337936401,0.6167553663253784,0.0122584290802478,1000,1000,5762,0.5,0.5
108,data/mvtec_ad/capsule/test/scratch/019.png,scratch,1,0.7271002531051636,0.7097910642623901,0.0111158918589353,1000,1000,9149,0.5,0.5
65,data/mvtec_ad/capsule/test/good/020.png,good,0,0.7267823219299316,0.5180620551109314,0.0128910206258296,1000,1000,0,0.5,0.5
115,data/mvtec_ad/capsule/test/squeeze/003.png,squeeze,1,0.7261775732040405,0.8423958420753479,0.0125135602429509,1000,1000,3413,0.5,0.5
33,data/mvtec_ad/capsule/test/faulty_imprint/010.png,faulty_imprint,1,0.7227539420127869,0.6406452655792236,0.0123600549995899,1000,1000,2810,0.5,0.5
32,data/mvtec_ad/capsule/test/faulty_imprint/009.png,faulty_imprint,1,0.7219278216362,0.6006392240524292,0.0115577252581715,1000,1000,2529,0.5,0.5
34,data/mvtec_ad/capsule/test/faulty_imprint/011.png,faulty_imprint,1,0.7193866968154907,0.6219674944877625,0.0115570612251758,1000,1000,1417,0.5,0.5
123,data/mvtec_ad/capsule/test/squeeze/011.png,squeeze,1,0.7188781499862671,0.8695476055145264,0.0150487534701824,1000,1000,61876,0.5,0.5
95,data/mvtec_ad/capsule/test/scratch/006.png,scratch,1,0.7161007523536682,0.6178125143051147,0.0126834893599152,1000,1000,8496,0.5,0.5
105,data/mvtec_ad/capsule/test/scratch/016.png,scratch,1,0.7123288512229919,0.7863209247589111,0.011337224394083,1000,1000,5528,0.5,0.5
93,data/mvtec_ad/capsule/test/scratch/004.png,scratch,1,0.7056664228439331,0.603600025177002,0.0126937860623002,1000,1000,10398,0.5,0.5
130,data/mvtec_ad/capsule/test/squeeze/018.png,squeeze,1,0.7019860744476318,0.8153442144393921,0.0142272412776947,1000,1000,11339,0.5,0.5
48,data/mvtec_ad/capsule/test/good/003.png,good,0,0.6990854740142822,0.4879466593265533,0.0113747920840978,1000,1000,0,0.5,0.5
109,data/mvtec_ad/capsule/test/scratch/020.png,scratch,1,0.6974413394927979,0.6775062680244446,0.0114301927387714,1000,1000,5139,0.5,0.5
122,data/mvtec_ad/capsule/test/squeeze/010.png,squeeze,1,0.6953531503677368,0.770930290222168,0.0137888509780168,1000,1000,11767,0.5,0.5
60,data/mvtec_ad/capsule/test/good/015.png,good,0,0.6953530311584473,0.4935437142848968,0.0122767779976129,1000,1000,0,0.5,0.5
70,data/mvtec_ad/capsule/test/poke/002.png,poke,1,0.6945798397064209,0.7014325261116028,0.0117917358875274,1000,1000,1577,0.5,0.5
8,data/mvtec_ad/capsule/test/crack/008.png,crack,1,0.6931627988815308,0.5669131278991699,0.0117295943200588,1000,1000,2750,0.5,0.5
88,data/mvtec_ad/capsule/test/poke/020.png,poke,1,0.6881600022315979,0.6056603193283081,0.0119617823511362,1000,1000,2743,0.5,0.5
61,data/mvtec_ad/capsule/test/good/016.png,good,0,0.6786531805992126,0.4313342273235321,0.0117563027888536,1000,1000,0,0.5,0.5
40,data/mvtec_ad/capsule/test/faulty_imprint/017.png,faulty_imprint,1,0.6756507158279419,0.5542876124382019,0.0116630727425217,1000,1000,3280,0.5,0.5
63,data/mvtec_ad/capsule/test/good/018.png,good,0,0.6750165224075317,0.5092789530754089,0.0115719325840473,1000,1000,0,0.5,0.5
131,data/mvtec_ad/capsule/test/squeeze/019.png,squeeze,1,0.6597492098808289,0.7929081320762634,0.012173993512988,1000,1000,9902,0.5,0.5
71,data/mvtec_ad/capsule/test/poke/003.png,poke,1,0.6559287309646606,0.6993850469589233,0.011894529685378,1000,1000,1901,0.5,0.5
46,data/mvtec_ad/capsule/test/good/001.png,good,0,0.6500608921051025,0.3912839293479919,0.0112064946442842,1000,1000,0,0.5,0.5
89,data/mvtec_ad/capsule/test/scratch/000.png,scratch,1,0.6495612859725952,0.6108779907226562,0.0123164262622594,1000,1000,3260,0.5,0.5
35,data/mvtec_ad/capsule/test/faulty_imprint/012.png,faulty_imprint,1,0.6404396891593933,0.4982768297195434,0.0114355869591236,1000,1000,6467,0.5,0.5
50,data/mvtec_ad/capsule/test/good/005.png,good,0,0.6373662948608398,0.3872038125991821,0.0116241816431283,1000,1000,0,0.5,0.5
3,data/mvtec_ad/capsule/test/crack/003.png,crack,1,0.6341798305511475,0.7430875897407532,0.0122173577547073,1000,1000,3459,0.5,0.5
53,data/mvtec_ad/capsule/test/good/008.png,good,0,0.6247903108596802,0.5128033757209778,0.0143026858568191,1000,1000,0,0.5,0.5
90,data/mvtec_ad/capsule/test/scratch/001.png,scratch,1,0.6119949221611023,0.6085011959075928,0.0121782906353473,1000,1000,6448,0.5,0.5
73,data/mvtec_ad/capsule/test/poke/005.png,poke,1,0.6095824241638184,0.6388111114501953,0.0129743367433547,1000,1000,997,0.5,0.5
28,data/mvtec_ad/capsule/test/faulty_imprint/005.png,faulty_imprint,1,0.6060801148414612,0.709440290927887,0.0112604927271604,1000,1000,39240,0.5,0.5
97,data/mvtec_ad/capsule/test/scratch/008.png,scratch,1,0.5833304524421692,0.8027628064155579,0.0118410978466272,1000,1000,6350,0.5,0.5
99,data/mvtec_ad/capsule/test/scratch/010.png,scratch,1,0.5759828090667725,0.6645805239677429,0.0114184599369764,1000,1000,7296,0.5,0.5
49,data/mvtec_ad/capsule/test/good/004.png,good,0,0.575722336769104,0.5368885397911072,0.0159594416618347,1000,1000,0,0.5,0.5
54,data/mvtec_ad/capsule/test/good/009.png,good,0,0.5733494758605957,0.5270466208457947,0.0186111256480216,1000,1000,0,0.5,0.5
62,data/mvtec_ad/capsule/test/good/017.png,good,0,0.5418180227279663,0.4566246271133423,0.011855037882924,1000,1000,0,0.5,0.5
