sample_index,image_path,defect_type,label,image_score,image_h,image_w,mask_positive_pixels
32,data/mvtec_ad/metal_nut/test/color/007.png,color,1,0.021294955164194107,700,700,6865
75,data/mvtec_ad/metal_nut/test/good/005.png,good,0,0.021275589242577553,700,700,0
50,data/mvtec_ad/metal_nut/test/flip/003.png,flip,1,0.021142423152923584,700,700,238487
85,data/mvtec_ad/metal_nut/test/good/015.png,good,0,0.021115191280841827,700,700,0
31,data/mvtec_ad/metal_nut/test/color/006.png,color,1,0.021103303879499435,700,700,3820
66,data/mvtec_ad/metal_nut/test/flip/019.png,flip,1,0.021050626412034035,700,700,236666
8,data/mvtec_ad/metal_nut/test/bent/008.png,bent,1,0.020985983312129974,700,700,9843
97,data/mvtec_ad/metal_nut/test/scratch/005.png,scratch,1,0.020915886387228966,700,700,14411
52,data/mvtec_ad/metal_nut/test/flip/005.png,flip,1,0.02088027447462082,700,700,235361
12,data/mvtec_ad/metal_nut/test/bent/012.png,bent,1,0.020869983360171318,700,700,11750
59,data/mvtec_ad/metal_nut/test/flip/012.png,flip,1,0.020853720605373383,700,700,234723
37,data/mvtec_ad/metal_nut/test/color/012.png,color,1,0.020829515531659126,700,700,32188
40,data/mvtec_ad/metal_nut/test/color/015.png,color,1,0.020784657448530197,700,700,23333
6,data/mvtec_ad/metal_nut/test/bent/006.png,bent,1,0.020738888531923294,700,700,6810
55,data/mvtec_ad/metal_nut/test/flip/008.png,flip,1,0.02073831856250763,700,700,234449
53,data/mvtec_ad/metal_nut/test/flip/006.png,flip,1,0.02073553204536438,700,700,235543
4,data/mvtec_ad/metal_nut/test/bent/004.png,bent,1,0.02072666585445404,700,700,7685
23,data/mvtec_ad/metal_nut/test/bent/023.png,bent,1,0.02068069949746132,700,700,10494
73,data/mvtec_ad/metal_nut/test/good/003.png,good,0,0.02067416161298752,700,700,0
93,data/mvtec_ad/metal_nut/test/scratch/001.png,scratch,1,0.020651642233133316,700,700,34888
15,data/mvtec_ad/metal_nut/test/bent/015.png,bent,1,0.02058601938188076,700,700,17589
33,data/mvtec_ad/metal_nut/test/color/008.png,color,1,0.020573586225509644,700,700,22563
13,data/mvtec_ad/metal_nut/test/bent/013.png,bent,1,0.02056451514363289,700,700,12146
18,data/mvtec_ad/metal_nut/test/bent/018.png,bent,1,0.02055133879184723,700,700,11889
112,data/mvtec_ad/metal_nut/test/scratch/020.png,scratch,1,0.020427599549293518,700,700,16654
16,data/mvtec_ad/metal_nut/test/bent/016.png,bent,1,0.020398195832967758,700,700,8326
103,data/mvtec_ad/metal_nut/test/scratch/011.png,scratch,1,0.02032168209552765,700,700,28948
26,data/mvtec_ad/metal_nut/test/color/001.png,color,1,0.020271506160497665,700,700,2771
11,data/mvtec_ad/metal_nut/test/bent/011.png,bent,1,0.02025052346289158,700,700,7137
27,data/mvtec_ad/metal_nut/test/color/002.png,color,1,0.02021835930645466,700,700,5585
113,data/mvtec_ad/metal_nut/test/scratch/021.png,scratch,1,0.020209554582834244,700,700,33969
98,data/mvtec_ad/metal_nut/test/scratch/006.png,scratch,1,0.020170385017991066,700,700,14713
24,data/mvtec_ad/metal_nut/test/bent/024.png,bent,1,0.02017027512192726,700,700,9177
92,data/mvtec_ad/metal_nut/test/scratch/000.png,scratch,1,0.020149223506450653,700,700,9302
36,data/mvtec_ad/metal_nut/test/color/011.png,color,1,0.02014278993010521,700,700,22001
45,data/mvtec_ad/metal_nut/test/color/020.png,color,1,0.020107373595237732,700,700,17990
95,data/mvtec_ad/metal_nut/test/scratch/003.png,scratch,1,0.020094212144613266,700,700,21564
94,data/mvtec_ad/metal_nut/test/scratch/002.png,scratch,1,0.020048242062330246,700,700,57360
49,data/mvtec_ad/metal_nut/test/flip/002.png,flip,1,0.02003924921154976,700,700,236355
1,data/mvtec_ad/metal_nut/test/bent/001.png,bent,1,0.020033325999975204,700,700,8413
114,data/mvtec_ad/metal_nut/test/scratch/022.png,scratch,1,0.019997984170913696,700,700,36121
60,data/mvtec_ad/metal_nut/test/flip/013.png,flip,1,0.01996053196489811,700,700,234720
29,data/mvtec_ad/metal_nut/test/color/004.png,color,1,0.0197710283100605,700,700,2212
72,data/mvtec_ad/metal_nut/test/good/002.png,good,0,0.019658686593174934,700,700,0
2,data/mvtec_ad/metal_nut/test/bent/002.png,bent,1,0.019649799913167953,700,700,4763
68,data/mvtec_ad/metal_nut/test/flip/021.png,flip,1,0.019641362130641937,700,700,236046
44,data/mvtec_ad/metal_nut/test/color/019.png,color,1,0.019625183194875717,700,700,11183
88,data/mvtec_ad/metal_nut/test/good/018.png,good,0,0.019559575244784355,700,700,0
22,data/mvtec_ad/metal_nut/test/bent/022.png,bent,1,0.019544582813978195,700,700,6818
87,data/mvtec_ad/metal_nut/test/good/017.png,good,0,0.019534237682819366,700,700,0
10,data/mvtec_ad/metal_nut/test/bent/010.png,bent,1,0.019483458250761032,700,700,14140
107,data/mvtec_ad/metal_nut/test/scratch/015.png,scratch,1,0.019479528069496155,700,700,16077
100,data/mvtec_ad/metal_nut/test/scratch/008.png,scratch,1,0.01941084861755371,700,700,34572
102,data/mvtec_ad/metal_nut/test/scratch/010.png,scratch,1,0.019394993782043457,700,700,58374
9,data/mvtec_ad/metal_nut/test/bent/009.png,bent,1,0.019367745146155357,700,700,8317
67,data/mvtec_ad/metal_nut/test/flip/020.png,flip,1,0.01935015432536602,700,700,236216
63,data/mvtec_ad/metal_nut/test/flip/016.png,flip,1,0.019348105415701866,700,700,238493
39,data/mvtec_ad/metal_nut/test/color/014.png,color,1,0.01932917907834053,700,700,5992
105,data/mvtec_ad/metal_nut/test/scratch/013.png,scratch,1,0.019323570653796196,700,700,21399
28,data/mvtec_ad/metal_nut/test/color/003.png,color,1,0.019276831299066544,700,700,2367
96,data/mvtec_ad/metal_nut/test/scratch/004.png,scratch,1,0.019238784909248352,700,700,20249
71,data/mvtec_ad/metal_nut/test/good/001.png,good,0,0.019187424331903458,700,700,0
58,data/mvtec_ad/metal_nut/test/flip/011.png,flip,1,0.019173525273799896,700,700,234959
108,data/mvtec_ad/metal_nut/test/scratch/016.png,scratch,1,0.019170401617884636,700,700,27129
30,data/mvtec_ad/metal_nut/test/color/005.png,color,1,0.01908572018146515,700,700,5610
74,data/mvtec_ad/metal_nut/test/good/004.png,good,0,0.01908101700246334,700,700,0
41,data/mvtec_ad/metal_nut/test/color/016.png,color,1,0.019041959196329117,700,700,12301
109,data/mvtec_ad/metal_nut/test/scratch/017.png,scratch,1,0.01903393119573593,700,700,23344
38,data/mvtec_ad/metal_nut/test/color/013.png,color,1,0.01898002251982689,700,700,11259
17,data/mvtec_ad/metal_nut/test/bent/017.png,bent,1,0.018976755440235138,700,700,9041
21,data/mvtec_ad/metal_nut/test/bent/021.png,bent,1,0.018875615671277046,700,700,9838
46,data/mvtec_ad/metal_nut/test/color/021.png,color,1,0.018873609602451324,700,700,13743
69,data/mvtec_ad/metal_nut/test/flip/022.png,flip,1,0.01885053887963295,700,700,235963
20,data/mvtec_ad/metal_nut/test/bent/020.png,bent,1,0.018731366842985153,700,700,9625
43,data/mvtec_ad/metal_nut/test/color/018.png,color,1,0.018707487732172012,700,700,9301
65,data/mvtec_ad/metal_nut/test/flip/018.png,flip,1,0.018684744834899902,700,700,235196
104,data/mvtec_ad/metal_nut/test/scratch/012.png,scratch,1,0.01868458464741707,700,700,60275
91,data/mvtec_ad/metal_nut/test/good/021.png,good,0,0.0185986515134573,700,700,0
89,data/mvtec_ad/metal_nut/test/good/019.png,good,0,0.01858448050916195,700,700,0
90,data/mvtec_ad/metal_nut/test/good/020.png,good,0,0.018579456955194473,700,700,0
106,data/mvtec_ad/metal_nut/test/scratch/014.png,scratch,1,0.018319208174943924,700,700,18253
64,data/mvtec_ad/metal_nut/test/flip/017.png,flip,1,0.018304359167814255,700,700,238751
110,data/mvtec_ad/metal_nut/test/scratch/018.png,scratch,1,0.018219569697976112,700,700,19395
25,data/mvtec_ad/metal_nut/test/color/000.png,color,1,0.01821804791688919,700,700,2135
101,data/mvtec_ad/metal_nut/test/scratch/009.png,scratch,1,0.01799030229449272,700,700,43222
86,data/mvtec_ad/metal_nut/test/good/016.png,good,0,0.017792075872421265,700,700,0
